run_id,repeat,fold,arm,continuation_id,budget,fit_seed_key,fit_seed_u32
w85__r07_f04,7,4,binary_margin,1,248,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|248,1144998032
w85__r07_f04,7,4,binary_margin,1,249,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|249,4240405108
w85__r07_f04,7,4,binary_margin,1,250,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|250,3899720522
w85__r07_f04,7,4,binary_margin,1,251,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|251,3832715154
w85__r07_f04,7,4,binary_margin,1,252,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|252,520874617
w85__r07_f04,7,4,binary_margin,1,253,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|253,204025493
w85__r07_f04,7,4,binary_margin,1,254,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|254,781295405
w85__r07_f04,7,4,binary_margin,1,255,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|255,3633191256
w85__r07_f04,7,4,binary_margin,1,256,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|256,255221013
w85__r07_f04,7,4,binary_margin,1,257,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|257,169741448
w85__r07_f04,7,4,binary_margin,1,258,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|258,154868103
w85__r07_f04,7,4,binary_margin,1,259,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|259,420906516
w85__r07_f04,7,4,binary_margin,1,260,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|260,2733505804
w85__r07_f04,7,4,binary_margin,1,261,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|261,2596190773
w85__r07_f04,7,4,binary_margin,1,262,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|262,2697224629
w85__r07_f04,7,4,binary_margin,1,263,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|263,1912671112
w85__r07_f04,7,4,binary_margin,1,264,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|264,1171225485
w85__r07_f04,7,4,binary_margin,1,265,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|265,1841805980
w85__r07_f04,7,4,binary_margin,1,266,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|266,862137956
w85__r07_f04,7,4,binary_margin,1,267,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|267,2211913536
w85__r07_f04,7,4,binary_margin,1,268,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|268,3229190252
w85__r07_f04,7,4,binary_margin,1,269,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|269,1130101877
w85__r07_f04,7,4,binary_margin,1,270,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|270,3161299041
w85__r07_f04,7,4,binary_margin,1,271,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|271,3174063610
w85__r07_f04,7,4,binary_margin,1,272,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|272,1520076148
w85__r07_f04,7,4,binary_margin,1,273,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|273,2890935561
w85__r07_f04,7,4,binary_margin,1,274,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|274,1397390463
w85__r07_f04,7,4,binary_margin,1,275,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|275,3912986256
w85__r07_f04,7,4,binary_margin,1,276,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|276,4061046949
w85__r07_f04,7,4,binary_margin,1,277,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|277,2627735302
w85__r07_f04,7,4,binary_margin,1,278,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|278,301196635
w85__r07_f04,7,4,binary_margin,1,279,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|279,3848776075
w85__r07_f04,7,4,binary_margin,1,280,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|280,1000422521
w85__r07_f04,7,4,binary_margin,1,281,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|281,3157175852
w85__r07_f04,7,4,binary_margin,1,282,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|282,1948666442
w85__r07_f04,7,4,binary_margin,1,283,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|283,3461582734
w85__r07_f04,7,4,binary_margin,1,284,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|284,4083865484
w85__r07_f04,7,4,binary_margin,1,285,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|285,2850538801
w85__r07_f04,7,4,binary_margin,1,286,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|286,692345391
w85__r07_f04,7,4,binary_margin,1,287,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|287,1364069414
w85__r07_f04,7,4,binary_margin,1,288,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|288,4061170045
w85__r07_f04,7,4,binary_margin,1,289,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|289,1388355435
w85__r07_f04,7,4,binary_margin,1,290,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|290,4167054347
w85__r07_f04,7,4,binary_margin,1,291,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|291,3281013375
w85__r07_f04,7,4,binary_margin,1,292,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|292,2024963953
w85__r07_f04,7,4,binary_margin,1,293,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|293,2674802265
w85__r07_f04,7,4,binary_margin,1,294,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|294,1913265459
w85__r07_f04,7,4,binary_margin,1,295,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|295,3513013077
w85__r07_f04,7,4,binary_margin,1,296,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|296,1372392009
w85__r07_f04,7,4,binary_margin,1,297,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|297,3122201278
w85__r07_f04,7,4,binary_margin,1,298,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|298,1625618403
w85__r07_f04,7,4,binary_margin,1,299,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|299,870952128
w85__r07_f04,7,4,binary_margin,1,300,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|300,3650119207
w85__r07_f04,7,4,binary_margin,1,301,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|301,1684355930
w85__r07_f04,7,4,binary_margin,1,302,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|302,334180161
w85__r07_f04,7,4,binary_margin,1,303,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|303,2752035816
w85__r07_f04,7,4,binary_margin,1,304,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|304,912771697
w85__r07_f04,7,4,binary_margin,1,305,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|305,4204083665
w85__r07_f04,7,4,binary_margin,1,306,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|306,655322568
w85__r07_f04,7,4,binary_margin,1,307,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|307,1943436576
w85__r07_f04,7,4,binary_margin,1,308,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|308,2621365846
w85__r07_f04,7,4,binary_margin,1,309,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|309,1531794864
w85__r07_f04,7,4,binary_margin,1,310,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|310,2760593183
w85__r07_f04,7,4,binary_margin,1,311,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|311,1873447157
w85__r07_f04,7,4,binary_margin,1,312,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|312,2175483168
w85__r07_f04,7,4,binary_margin,1,313,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|313,1146935742
w85__r07_f04,7,4,binary_margin,1,314,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|314,4165981189
w85__r07_f04,7,4,binary_margin,1,315,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|315,3356265309
w85__r07_f04,7,4,binary_margin,1,316,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|316,3500667902
w85__r07_f04,7,4,binary_margin,1,317,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|317,3970398030
w85__r07_f04,7,4,binary_margin,1,318,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|318,2077012071
w85__r07_f04,7,4,binary_margin,1,319,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|319,1477438153
w85__r07_f04,7,4,binary_margin,1,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_margin|fit|budget|320,2310276194
w85__r07_f04,7,4,binary_random,1,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|01|fit|budget|320,2418878769
w85__r07_f04,7,4,binary_random,2,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|02|fit|budget|320,1273113394
w85__r07_f04,7,4,binary_random,3,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|03|fit|budget|320,534085788
w85__r07_f04,7,4,binary_random,4,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|04|fit|budget|320,1311979094
w85__r07_f04,7,4,binary_random,5,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|05|fit|budget|320,2730058067
w85__r07_f04,7,4,binary_random,6,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|06|fit|budget|320,3643128982
w85__r07_f04,7,4,binary_random,7,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|07|fit|budget|320,1263405049
w85__r07_f04,7,4,binary_random,8,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|08|fit|budget|320,1635057259
w85__r07_f04,7,4,binary_random,9,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|09|fit|budget|320,281120383
w85__r07_f04,7,4,binary_random,10,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|10|fit|budget|320,2230873451
w85__r07_f04,7,4,binary_random,11,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|11|fit|budget|320,2009852154
w85__r07_f04,7,4,binary_random,12,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|12|fit|budget|320,591102325
w85__r07_f04,7,4,binary_random,13,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|13|fit|budget|320,2167892286
w85__r07_f04,7,4,binary_random,14,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|14|fit|budget|320,3416667054
w85__r07_f04,7,4,binary_random,15,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|15|fit|budget|320,1903901818
w85__r07_f04,7,4,binary_random,16,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|16|fit|budget|320,403543420
w85__r07_f04,7,4,binary_random,17,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|17|fit|budget|320,702835355
w85__r07_f04,7,4,binary_random,18,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|18|fit|budget|320,1375121314
w85__r07_f04,7,4,binary_random,19,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|19|fit|budget|320,4052594291
w85__r07_f04,7,4,binary_random,20,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|20|fit|budget|320,950725765
w85__r07_f04,7,4,binary_random,21,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|21|fit|budget|320,700153185
w85__r07_f04,7,4,binary_random,22,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|22|fit|budget|320,1306034480
w85__r07_f04,7,4,binary_random,23,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|23|fit|budget|320,947840650
w85__r07_f04,7,4,binary_random,24,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|24|fit|budget|320,2394325354
w85__r07_f04,7,4,binary_random,25,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|25|fit|budget|320,617567660
w85__r07_f04,7,4,binary_random,26,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|26|fit|budget|320,3102232537
w85__r07_f04,7,4,binary_random,27,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|27|fit|budget|320,3502908545
w85__r07_f04,7,4,binary_random,28,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|28|fit|budget|320,3640673884
w85__r07_f04,7,4,binary_random,29,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|29|fit|budget|320,3854346801
w85__r07_f04,7,4,binary_random,30,320,week8_5_frozen_confirmation|v1|run|w85__r07_f04|arm|binary_random|continuation|30|fit|budget|320,2693076991
w85__r07_f05,7,5,binary_margin,1,160,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|160,1518884087
w85__r07_f05,7,5,binary_margin,1,161,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|161,408481708
w85__r07_f05,7,5,binary_margin,1,162,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|162,2408268344
w85__r07_f05,7,5,binary_margin,1,163,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|163,3601620637
w85__r07_f05,7,5,binary_margin,1,164,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|164,2515916070
w85__r07_f05,7,5,binary_margin,1,165,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|165,1608032723
w85__r07_f05,7,5,binary_margin,1,166,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|166,1051279673
w85__r07_f05,7,5,binary_margin,1,167,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|167,3942668135
w85__r07_f05,7,5,binary_margin,1,168,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|168,734666170
w85__r07_f05,7,5,binary_margin,1,169,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|169,3936663636
w85__r07_f05,7,5,binary_margin,1,170,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|170,3840081141
w85__r07_f05,7,5,binary_margin,1,171,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|171,3439414162
w85__r07_f05,7,5,binary_margin,1,172,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|172,1700650767
w85__r07_f05,7,5,binary_margin,1,173,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|173,2790902781
w85__r07_f05,7,5,binary_margin,1,174,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|174,4183497592
w85__r07_f05,7,5,binary_margin,1,175,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|175,2314085760
w85__r07_f05,7,5,binary_margin,1,176,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|176,3945610192
w85__r07_f05,7,5,binary_margin,1,177,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|177,3370587176
w85__r07_f05,7,5,binary_margin,1,178,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|178,3527483292
w85__r07_f05,7,5,binary_margin,1,179,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|179,593334499
w85__r07_f05,7,5,binary_margin,1,180,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|180,427808310
w85__r07_f05,7,5,binary_margin,1,181,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|181,2652919462
w85__r07_f05,7,5,binary_margin,1,182,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|182,3568770465
w85__r07_f05,7,5,binary_margin,1,183,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|183,1202347820
w85__r07_f05,7,5,binary_margin,1,184,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|184,1865687338
w85__r07_f05,7,5,binary_margin,1,185,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|185,2846965956
w85__r07_f05,7,5,binary_margin,1,186,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|186,1245485980
w85__r07_f05,7,5,binary_margin,1,187,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|187,4089309161
w85__r07_f05,7,5,binary_margin,1,188,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|188,12024001
w85__r07_f05,7,5,binary_margin,1,189,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|189,717402571
w85__r07_f05,7,5,binary_margin,1,190,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|190,371735066
w85__r07_f05,7,5,binary_margin,1,191,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|191,2168324392
w85__r07_f05,7,5,binary_margin,1,192,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|192,3548912864
w85__r07_f05,7,5,binary_margin,1,193,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|193,2006769785
w85__r07_f05,7,5,binary_margin,1,194,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|194,3009974169
w85__r07_f05,7,5,binary_margin,1,195,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|195,1237214534
w85__r07_f05,7,5,binary_margin,1,196,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|196,1176359604
w85__r07_f05,7,5,binary_margin,1,197,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|197,968211028
w85__r07_f05,7,5,binary_margin,1,198,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|198,3401316229
w85__r07_f05,7,5,binary_margin,1,199,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|199,1467094654
w85__r07_f05,7,5,binary_margin,1,200,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|200,752358953
w85__r07_f05,7,5,binary_margin,1,201,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|201,3697310007
w85__r07_f05,7,5,binary_margin,1,202,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|202,131135601
w85__r07_f05,7,5,binary_margin,1,203,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|203,2954171016
w85__r07_f05,7,5,binary_margin,1,204,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|204,1111801502
w85__r07_f05,7,5,binary_margin,1,205,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|205,566506713
w85__r07_f05,7,5,binary_margin,1,206,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|206,908499660
w85__r07_f05,7,5,binary_margin,1,207,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|207,3789413830
w85__r07_f05,7,5,binary_margin,1,208,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|208,3540542674
w85__r07_f05,7,5,binary_margin,1,209,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|209,2541406859
w85__r07_f05,7,5,binary_margin,1,210,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|210,991177372
w85__r07_f05,7,5,binary_margin,1,211,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|211,935957570
w85__r07_f05,7,5,binary_margin,1,212,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|212,1023480534
w85__r07_f05,7,5,binary_margin,1,213,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|213,3441841348
w85__r07_f05,7,5,binary_margin,1,214,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|214,2415867474
w85__r07_f05,7,5,binary_margin,1,215,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|215,1531859678
w85__r07_f05,7,5,binary_margin,1,216,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|216,2177678151
w85__r07_f05,7,5,binary_margin,1,217,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|217,2936954052
w85__r07_f05,7,5,binary_margin,1,218,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|218,2406191670
w85__r07_f05,7,5,binary_margin,1,219,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|219,135331222
w85__r07_f05,7,5,binary_margin,1,220,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|220,3386796965
w85__r07_f05,7,5,binary_margin,1,221,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|221,492321934
w85__r07_f05,7,5,binary_margin,1,222,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|222,2545993646
w85__r07_f05,7,5,binary_margin,1,223,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|223,3674465987
w85__r07_f05,7,5,binary_margin,1,224,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|224,3606406555
w85__r07_f05,7,5,binary_margin,1,225,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|225,4219017627
w85__r07_f05,7,5,binary_margin,1,226,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|226,925981004
w85__r07_f05,7,5,binary_margin,1,227,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|227,1600662487
w85__r07_f05,7,5,binary_margin,1,228,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|228,2751593512
w85__r07_f05,7,5,binary_margin,1,229,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|229,405997461
w85__r07_f05,7,5,binary_margin,1,230,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|230,2826558766
w85__r07_f05,7,5,binary_margin,1,231,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|231,3037537443
w85__r07_f05,7,5,binary_margin,1,232,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|232,1002962235
w85__r07_f05,7,5,binary_margin,1,233,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|233,1105690632
w85__r07_f05,7,5,binary_margin,1,234,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|234,1850447889
w85__r07_f05,7,5,binary_margin,1,235,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|235,2176431094
w85__r07_f05,7,5,binary_margin,1,236,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|236,1399118517
w85__r07_f05,7,5,binary_margin,1,237,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|237,3884166245
w85__r07_f05,7,5,binary_margin,1,238,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|238,2749638663
w85__r07_f05,7,5,binary_margin,1,239,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|239,2581832528
w85__r07_f05,7,5,binary_margin,1,240,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|240,3858544582
w85__r07_f05,7,5,binary_margin,1,241,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|241,494504097
w85__r07_f05,7,5,binary_margin,1,242,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|242,2268179560
w85__r07_f05,7,5,binary_margin,1,243,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|243,4084676126
w85__r07_f05,7,5,binary_margin,1,244,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|244,2418157372
w85__r07_f05,7,5,binary_margin,1,245,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|245,2024521784
w85__r07_f05,7,5,binary_margin,1,246,week8_5_frozen_confirmation|v1|run|w85__r07_f05|arm|binary_margin|fit|budget|246,4105245240
