benchmark_population,run_id,method,formulation,metric,target,direction,queries_required,status,no_extrapolation
secondary_g3_common,secondary_g3_common__r03_f04,g3_random,g3,q30_error,0.2,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,g3_straddle,g3,balanced_accuracy,0.8,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,g3_straddle,g3,balanced_accuracy,0.85,at_least,13.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,g3_straddle,g3,balanced_accuracy,0.9,at_least,13.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,g3_straddle,g3,q20_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,g3_straddle,g3,q20_error,0.25,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,g3_straddle,g3,q20_error,0.2,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,g3_straddle,g3,q30_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,g3_straddle,g3,q30_error,0.25,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,g3_straddle,g3,q30_error,0.2,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_random,max_depth,balanced_accuracy,0.8,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_random,max_depth,balanced_accuracy,0.85,at_least,13.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_random,max_depth,balanced_accuracy,0.9,at_least,13.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_random,max_depth,q20_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_random,max_depth,q20_error,0.25,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_random,max_depth,q20_error,0.2,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_random,max_depth,q30_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_random,max_depth,q30_error,0.25,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_random,max_depth,q30_error,0.2,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_straddle,max_depth,balanced_accuracy,0.8,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_straddle,max_depth,balanced_accuracy,0.85,at_least,13.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_straddle,max_depth,balanced_accuracy,0.9,at_least,13.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_straddle,max_depth,q20_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_straddle,max_depth,q20_error,0.25,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_straddle,max_depth,q20_error,0.2,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_straddle,max_depth,q30_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_straddle,max_depth,q30_error,0.25,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_straddle,max_depth,q30_error,0.2,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,binary_g3_common_margin,binary,balanced_accuracy,0.8,at_least,15.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,binary_g3_common_margin,binary,balanced_accuracy,0.85,at_least,20.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,binary_g3_common_margin,binary,balanced_accuracy,0.9,at_least,22.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,binary_g3_common_margin,binary,q20_error,0.3,at_most,14.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,binary_g3_common_margin,binary,q20_error,0.25,at_most,18.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,binary_g3_common_margin,binary,q20_error,0.2,at_most,22.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,binary_g3_common_margin,binary,q30_error,0.3,at_most,15.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,binary_g3_common_margin,binary,q30_error,0.25,at_most,15.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,binary_g3_common_margin,binary,q30_error,0.2,at_most,15.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,binary_g3_common_random,binary,balanced_accuracy,0.8,at_least,23.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,binary_g3_common_random,binary,balanced_accuracy,0.85,at_least,24.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,binary_g3_common_random,binary,balanced_accuracy,0.9,at_least,56.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,binary_g3_common_random,binary,q20_error,0.3,at_most,14.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,binary_g3_common_random,binary,q20_error,0.25,at_most,34.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,binary_g3_common_random,binary,q20_error,0.2,at_most,38.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,binary_g3_common_random,binary,q30_error,0.3,at_most,24.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,binary_g3_common_random,binary,q30_error,0.25,at_most,24.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,binary_g3_common_random,binary,q30_error,0.2,at_most,34.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,g3_random,g3,balanced_accuracy,0.8,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,g3_random,g3,balanced_accuracy,0.85,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,g3_random,g3,balanced_accuracy,0.9,at_least,29.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,g3_random,g3,q20_error,0.3,at_most,44.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,g3_random,g3,q20_error,0.25,at_most,65.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,g3_random,g3,q20_error,0.2,at_most,,not reached,True
secondary_g3_common,secondary_g3_common__r03_f05,g3_random,g3,q30_error,0.3,at_most,29.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,g3_random,g3,q30_error,0.25,at_most,44.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,g3_random,g3,q30_error,0.2,at_most,64.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,g3_straddle,g3,balanced_accuracy,0.8,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,g3_straddle,g3,balanced_accuracy,0.85,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,g3_straddle,g3,balanced_accuracy,0.9,at_least,13.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,g3_straddle,g3,q20_error,0.3,at_most,14.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,g3_straddle,g3,q20_error,0.25,at_most,16.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,g3_straddle,g3,q20_error,0.2,at_most,,not reached,True
secondary_g3_common,secondary_g3_common__r03_f05,g3_straddle,g3,q30_error,0.3,at_most,13.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,g3_straddle,g3,q30_error,0.25,at_most,14.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,g3_straddle,g3,q30_error,0.2,at_most,16.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_random,max_depth,balanced_accuracy,0.8,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_random,max_depth,balanced_accuracy,0.85,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_random,max_depth,balanced_accuracy,0.9,at_least,23.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_random,max_depth,q20_error,0.3,at_most,40.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_random,max_depth,q20_error,0.25,at_most,45.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_random,max_depth,q20_error,0.2,at_most,61.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_random,max_depth,q30_error,0.3,at_most,32.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_random,max_depth,q30_error,0.25,at_most,45.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_random,max_depth,q30_error,0.2,at_most,45.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_straddle,max_depth,balanced_accuracy,0.8,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_straddle,max_depth,balanced_accuracy,0.85,at_least,12.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_straddle,max_depth,balanced_accuracy,0.9,at_least,13.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_straddle,max_depth,q20_error,0.3,at_most,15.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_straddle,max_depth,q20_error,0.25,at_most,16.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_straddle,max_depth,q20_error,0.2,at_most,,not reached,True
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_straddle,max_depth,q30_error,0.3,at_most,14.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_straddle,max_depth,q30_error,0.25,at_most,15.0,reached,True
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_straddle,max_depth,q30_error,0.2,at_most,16.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,binary_g3_common_margin,binary,balanced_accuracy,0.8,at_least,14.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,binary_g3_common_margin,binary,balanced_accuracy,0.85,at_least,15.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,binary_g3_common_margin,binary,balanced_accuracy,0.9,at_least,16.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,binary_g3_common_margin,binary,q20_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,binary_g3_common_margin,binary,q20_error,0.25,at_most,13.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,binary_g3_common_margin,binary,q20_error,0.2,at_most,13.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,binary_g3_common_margin,binary,q30_error,0.3,at_most,13.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,binary_g3_common_margin,binary,q30_error,0.25,at_most,13.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,binary_g3_common_margin,binary,q30_error,0.2,at_most,14.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,binary_g3_common_random,binary,balanced_accuracy,0.8,at_least,26.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,binary_g3_common_random,binary,balanced_accuracy,0.85,at_least,40.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,binary_g3_common_random,binary,balanced_accuracy,0.9,at_least,53.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,binary_g3_common_random,binary,q20_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,binary_g3_common_random,binary,q20_error,0.25,at_most,17.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,binary_g3_common_random,binary,q20_error,0.2,at_most,26.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,binary_g3_common_random,binary,q30_error,0.3,at_most,17.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,binary_g3_common_random,binary,q30_error,0.25,at_most,25.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,binary_g3_common_random,binary,q30_error,0.2,at_most,25.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,g3_random,g3,balanced_accuracy,0.8,at_least,25.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,g3_random,g3,balanced_accuracy,0.85,at_least,25.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,g3_random,g3,balanced_accuracy,0.9,at_least,25.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,g3_random,g3,q20_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,g3_random,g3,q20_error,0.25,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,g3_random,g3,q20_error,0.2,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,g3_random,g3,q30_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,g3_random,g3,q30_error,0.25,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,g3_random,g3,q30_error,0.2,at_most,25.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,g3_straddle,g3,balanced_accuracy,0.8,at_least,14.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,g3_straddle,g3,balanced_accuracy,0.85,at_least,16.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,g3_straddle,g3,balanced_accuracy,0.9,at_least,,not reached,True
secondary_g3_common,secondary_g3_common__r04_f01,g3_straddle,g3,q20_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,g3_straddle,g3,q20_error,0.25,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,g3_straddle,g3,q20_error,0.2,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,g3_straddle,g3,q30_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,g3_straddle,g3,q30_error,0.25,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,g3_straddle,g3,q30_error,0.2,at_most,14.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_random,max_depth,balanced_accuracy,0.8,at_least,29.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_random,max_depth,balanced_accuracy,0.85,at_least,33.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_random,max_depth,balanced_accuracy,0.9,at_least,33.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_random,max_depth,q20_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_random,max_depth,q20_error,0.25,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_random,max_depth,q20_error,0.2,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_random,max_depth,q30_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_random,max_depth,q30_error,0.25,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_random,max_depth,q30_error,0.2,at_most,25.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_straddle,max_depth,balanced_accuracy,0.8,at_least,14.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_straddle,max_depth,balanced_accuracy,0.85,at_least,14.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_straddle,max_depth,balanced_accuracy,0.9,at_least,18.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_straddle,max_depth,q20_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_straddle,max_depth,q20_error,0.25,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_straddle,max_depth,q20_error,0.2,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_straddle,max_depth,q30_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_straddle,max_depth,q30_error,0.25,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_straddle,max_depth,q30_error,0.2,at_most,14.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f02,binary_g3_common_margin,binary,balanced_accuracy,0.8,at_least,14.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f02,binary_g3_common_margin,binary,balanced_accuracy,0.85,at_least,14.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f02,binary_g3_common_margin,binary,balanced_accuracy,0.9,at_least,26.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f02,binary_g3_common_margin,binary,q20_error,0.3,at_most,16.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f02,binary_g3_common_margin,binary,q20_error,0.25,at_most,17.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f02,binary_g3_common_margin,binary,q20_error,0.2,at_most,25.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f02,binary_g3_common_margin,binary,q30_error,0.3,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f02,binary_g3_common_margin,binary,q30_error,0.25,at_most,12.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f02,binary_g3_common_margin,binary,q30_error,0.2,at_most,16.0,reached,True
secondary_g3_common,secondary_g3_common__r04_f02,binary_g3_common_random,binary,balanced_accuracy,0.8,at_least,32.0,reached,True
