benchmark,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_score,acquisition_beta,acquisition_quadrature_nodes,acquisition_alpha,acquisition_selected_normalized_straddle,acquisition_selected_normalized_diversity,acquisition_selected_raw_straddle,acquisition_selected_raw_diversity
branin,smallest_abs_mu,3,25,30,31,814,14.861002737749173,False,False,False,803,-0.002094626563257429,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,26,31,32,1388,7.199844321004264,False,True,True,1358,-0.0009860646871557438,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,27,32,33,573,8.188982465853037,False,True,True,564,-0.006582108187292546,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,28,33,34,1465,11.791509421193908,False,False,True,1432,-0.005777034303263881,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,29,34,35,994,11.355862064625512,False,False,True,977,-0.011838527955598307,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,30,35,36,1272,6.982622401694929,False,True,True,1242,-0.004118075928498444,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,31,36,37,780,5.188533856200422,False,True,True,768,-0.0016706739235208268,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,32,37,38,692,2.6214663348986633,True,True,True,680,-0.002760665001993906,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,33,38,39,374,10.837031654270433,False,False,True,369,-0.004920174729829974,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,34,39,40,781,19.67601383347617,False,False,False,766,-0.008306885593996503,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,35,40,41,183,20.12525519588429,False,False,False,180,-0.0026869966325506756,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,36,41,42,729,4.894852839318666,True,True,True,714,-0.009250300389726641,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,37,42,43,214,11.470301499913333,False,False,True,208,-0.0018973876478202995,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,38,43,44,698,4.932408455837084,True,True,True,682,-0.0025886706257335357,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,39,44,45,294,2.954211891204853,True,True,True,287,-0.000673512447622926,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,40,45,46,892,44.54686189971531,False,False,False,869,-0.0036145948484405934,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,41,46,47,1454,3.5419652648959996,True,True,True,1409,-0.00013073175403910398,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,42,47,48,309,0.734721950682907,True,True,True,301,-0.0006079940483445512,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,43,48,49,1059,1.4125295895207266,True,True,True,1027,-0.006519080379435327,null,null,null,null,null,null,null
branin,smallest_abs_mu,3,44,49,50,334,18.295929628824002,False,False,False,325,-0.003679018651672664,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,1,6,7,597,23.615901493913498,False,False,False,594,-0.00015468455790434987,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,2,7,8,1385,15.699853264182124,False,False,False,1378,-0.009009049784261425,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,3,8,9,497,18.888859529592672,False,False,False,494,-0.0014332123327753798,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,4,9,10,310,68.8674446610712,False,False,False,308,-0.0012063745132229755,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,5,10,11,1182,272.51372207838523,False,False,False,1174,-0.0026918987774162163,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,6,11,12,667,122.1739300800132,False,False,False,661,-0.0003655802785528517,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,7,12,13,499,4.360254524464622,True,True,True,494,-0.00017713502899918687,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,8,13,14,1296,1.9422213402426465,True,True,True,1285,-0.0024040786426126966,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,9,14,15,757,15.046293868073779,False,False,False,749,-0.0018781620974448743,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,10,15,16,106,16.732552430596805,False,False,False,105,-0.002518342637018667,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,11,16,17,1461,19.41076149284327,False,False,False,1445,-0.00013090658813486034,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,12,17,18,1299,16.338712290539238,False,False,False,1285,-0.0004052741121025417,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,13,18,19,779,24.525628203210104,False,False,False,769,-0.0005387820146656869,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,14,19,20,477,18.70170862364659,False,False,False,473,-0.0010741504977260575,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,15,20,21,147,11.116473743417217,False,False,True,144,-0.002158485136165066,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,16,21,22,609,4.51250588913863,True,True,True,599,-0.003944001659251433,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,17,22,23,983,13.775366736233352,False,False,False,968,-0.00220950724329401,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,18,23,24,1304,2.6467704767957763,True,True,True,1284,-0.0006807232969305854,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,19,24,25,17,25.372729493104153,False,False,False,17,-0.002359647666676401,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,20,25,26,715,7.708811544378811,False,True,True,702,-0.002119709193107063,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,21,26,27,1341,4.761141064297199,True,True,True,1318,-0.0029373177692176844,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,22,27,28,638,20.819431726070235,False,False,False,626,-0.0012434954170866819,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,23,28,29,1056,173.3847001725372,False,False,False,1037,-0.007153626373432947,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,24,29,30,937,1.5435244964039079,True,True,True,920,-0.007305382097310424,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,25,30,31,1466,1.8099886319523755,True,True,True,1436,-0.0014913844388117319,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,26,31,32,1000,35.37035298524819,False,False,False,980,-0.003704042246669148,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,27,32,33,1167,12.16708449507874,False,False,True,1144,-0.007472054950362704,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,28,33,34,518,2.407880035627553,True,True,True,508,-0.0022830309816811827,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,29,34,35,21,14.703417532278218,False,False,False,20,-0.01007972373423032,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,30,35,36,605,2.5701777927693534,True,True,True,592,-0.012277612552801229,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,31,36,37,1291,20.051951737383988,False,False,False,1263,-0.012364912376105486,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,32,37,38,1219,11.563006133679757,False,False,True,1191,-0.015406079508881988,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,33,38,39,422,11.812861796073982,False,False,True,415,-0.020146491256569962,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,34,39,40,76,10.859854852876765,False,False,True,73,-0.009384845643552867,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,35,40,41,1092,11.55422894814646,False,False,True,1064,-0.0014896784370372895,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,36,41,42,790,1.4840352381666975,True,True,True,768,-0.0013658934441389495,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,37,42,43,655,21.90472741042725,False,False,False,637,-0.0016744398387322779,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,38,43,44,1010,7.629007827330138,False,True,True,982,-0.001834899132963655,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,39,44,45,1265,4.604989304938499,True,True,True,1230,-0.006322707824322871,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,40,45,46,957,3.596093658962296,True,True,True,931,-0.018408096975137983,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,41,46,47,699,11.848864286601241,False,False,True,679,-0.0015869824863274653,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,42,47,48,1241,1.8549350301415295,True,True,True,1204,-0.009250336961949768,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,43,48,49,1361,49.6849435073093,False,False,False,1316,-0.005560855249889585,null,null,null,null,null,null,null
branin,smallest_abs_mu,4,44,49,50,20,94.72328362303661,False,False,False,19,-0.0011258016825308457,null,null,null,null,null,null,null
branin,straddle,0,1,6,7,13,110.69330734985172,False,False,False,13,1.9700749508985733,null,null,null,null,null,null,null
branin,straddle,0,2,7,8,134,4.519286021858228,True,True,True,132,1.9686387809110828,null,null,null,null,null,null,null
branin,straddle,0,3,8,9,636,9.509472795290442,False,False,True,630,1.9674806832109715,null,null,null,null,null,null,null
branin,straddle,0,4,9,10,1181,51.819246359621985,False,False,False,1173,1.9665544766898055,null,null,null,null,null,null,null
branin,straddle,0,5,10,11,1,209.32429766383956,False,False,False,1,1.9658504691486531,null,null,null,null,null,null,null
branin,straddle,0,6,11,12,1390,5.210305187240969,False,True,True,1380,1.9650029259954689,null,null,null,null,null,null,null
branin,straddle,0,7,12,13,257,17.13466500759828,False,False,False,251,1.9640961984456928,null,null,null,null,null,null,null
branin,straddle,0,8,13,14,1260,170.62145775410877,False,False,False,1249,1.9629784262387713,null,null,null,null,null,null,null
branin,straddle,0,9,14,15,1106,24.977558142747533,False,False,False,1096,1.9623008594473828,null,null,null,null,null,null,null
branin,straddle,0,10,15,16,1031,20.599346031915587,False,False,False,1021,1.9616379000373183,null,null,null,null,null,null,null
branin,straddle,0,11,16,17,664,20.19380465321285,False,False,False,655,1.9603806774386083,null,null,null,null,null,null,null
branin,straddle,0,12,17,18,979,37.80887896937415,False,False,False,968,1.95184652507014,null,null,null,null,null,null,null
branin,straddle,0,13,18,19,479,0.27993239899810973,True,True,True,472,1.510263667942261,null,null,null,null,null,null,null
branin,straddle,0,14,19,20,406,20.71029293291095,False,False,False,399,1.4847589108048544,null,null,null,null,null,null,null
branin,straddle,0,15,20,21,654,69.07642777259213,False,False,False,643,1.377577546803773,null,null,null,null,null,null,null
branin,straddle,0,16,21,22,546,6.748808010674622,False,True,True,537,1.0021035271914902,null,null,null,null,null,null,null
branin,straddle,0,17,22,23,944,24.053445627711262,False,False,False,929,1.3234206832974171,null,null,null,null,null,null,null
branin,straddle,0,18,23,24,711,34.7360788646531,False,False,False,696,1.0963117428119706,null,null,null,null,null,null,null
branin,straddle,0,19,24,25,496,25.309157014394877,False,False,False,487,1.1099160230289682,null,null,null,null,null,null,null
branin,straddle,0,20,25,26,929,1.6384280113108893,True,True,True,912,1.2579066081997308,null,null,null,null,null,null,null
branin,straddle,0,21,26,27,515,15.76383495905381,False,False,False,505,1.3119523401861497,null,null,null,null,null,null,null
branin,straddle,0,22,27,28,119,114.4377679738298,False,False,False,116,1.2081678670446454,null,null,null,null,null,null,null
branin,straddle,0,23,28,29,384,6.717876498581344,False,True,True,376,0.9101639279581758,null,null,null,null,null,null,null
branin,straddle,0,24,29,30,1200,8.347622242872312,False,True,True,1174,1.1413238761643103,null,null,null,null,null,null,null
branin,straddle,0,25,30,31,1239,4.482517653336224,True,True,True,1212,1.190005361253081,null,null,null,null,null,null,null
branin,straddle,0,26,31,32,1020,3.2149226462376888,True,True,True,997,1.2461035253603676,null,null,null,null,null,null,null
branin,straddle,0,27,32,33,962,24.306960505534054,False,False,False,940,1.3634290229453938,null,null,null,null,null,null,null
branin,straddle,0,28,33,34,1387,99.02095423867303,False,False,False,1356,1.3052468841792626,null,null,null,null,null,null,null
branin,straddle,0,29,34,35,229,21.66306269185497,False,False,False,223,1.0429195046033737,null,null,null,null,null,null,null
branin,straddle,0,30,35,36,425,32.53602399684817,False,False,False,414,1.300853722385976,null,null,null,null,null,null,null
branin,straddle,0,31,36,37,1060,19.71650951277679,False,False,False,1032,0.9375322525221047,null,null,null,null,null,null,null
branin,straddle,0,32,37,38,327,123.31602247746594,False,False,False,318,1.0860435741019034,null,null,null,null,null,null,null
branin,straddle,0,33,38,39,1367,9.830152793913527,False,False,True,1332,1.0370829387011646,null,null,null,null,null,null,null
branin,straddle,0,34,39,40,304,183.20160409421672,False,False,False,295,1.3257115535226582,null,null,null,null,null,null,null
branin,straddle,0,35,40,41,253,6.566629687078667,False,True,True,245,0.9940350452188826,null,null,null,null,null,null,null
branin,straddle,0,36,41,42,801,7.351154502606114,False,True,True,776,1.1239711394459977,null,null,null,null,null,null,null
branin,straddle,0,37,42,43,1320,26.59814208014088,False,False,False,1282,1.0542682151112082,null,null,null,null,null,null,null
branin,straddle,0,38,43,44,951,16.953671292359076,False,False,False,923,0.9718106922757447,null,null,null,null,null,null,null
branin,straddle,0,39,44,45,663,53.97224215034656,False,False,False,641,1.068106547758772,null,null,null,null,null,null,null
branin,straddle,0,40,45,46,76,9.14632525641305,False,False,True,73,0.9877410138198494,null,null,null,null,null,null,null
branin,straddle,0,41,46,47,518,7.171610054093787,False,True,True,499,1.0862319424037934,null,null,null,null,null,null,null
branin,straddle,0,42,47,48,1211,57.17250743254385,False,False,False,1171,1.1816952051127345,null,null,null,null,null,null,null
branin,straddle,0,43,48,49,969,12.659546904093737,False,False,False,936,1.1195888632712825,null,null,null,null,null,null,null
branin,straddle,0,44,49,50,1130,11.926696393095597,False,False,True,1091,1.2831801549266888,null,null,null,null,null,null,null
branin,straddle,1,1,6,7,664,25.707174844508003,False,False,False,661,1.9538920555959252,null,null,null,null,null,null,null
branin,straddle,1,2,7,8,268,123.94304504718056,False,False,False,267,1.9547655875775487,null,null,null,null,null,null,null
branin,straddle,1,3,8,9,108,146.55551689330122,False,False,False,107,1.9554197161347773,null,null,null,null,null,null,null
branin,straddle,1,4,9,10,1100,115.80708567805894,False,False,False,1094,1.9559286751370444,null,null,null,null,null,null,null
branin,straddle,1,5,10,11,307,16.762886173214625,False,False,False,304,1.9563173427468181,null,null,null,null,null,null,null
branin,straddle,1,6,11,12,1188,13.817579566213738,False,False,False,1180,1.9566004227638432,null,null,null,null,null,null,null
branin,straddle,1,7,12,13,1344,16.501812492711267,False,False,False,1333,1.9568503981190688,null,null,null,null,null,null,null
branin,straddle,1,8,13,14,161,20.76093514800145,False,False,False,159,1.956009303102427,null,null,null,null,null,null,null
branin,straddle,1,9,14,15,787,12.820396678643633,False,False,False,779,1.9537684466864778,null,null,null,null,null,null,null
branin,straddle,1,10,15,16,427,9.565814436880594,False,False,True,422,1.9508427217777864,null,null,null,null,null,null,null
branin,straddle,1,11,16,17,579,63.024039394007886,False,False,False,572,1.7933816873375619,null,null,null,null,null,null,null
branin,straddle,1,12,17,18,1442,63.065477785928834,False,False,False,1425,1.7828835935381508,null,null,null,null,null,null,null
branin,straddle,1,13,18,19,1376,36.070515838905465,False,False,False,1360,1.7840940930992153,null,null,null,null,null,null,null
branin,straddle,1,14,19,20,814,123.64943284349346,False,False,False,803,1.9485981292319925,null,null,null,null,null,null,null
branin,straddle,1,15,20,21,1155,9.7877527804097,False,False,True,1142,1.7825860992353015,null,null,null,null,null,null,null
branin,straddle,1,16,21,22,1275,20.0537547953084,False,False,False,1259,1.810399133575534,null,null,null,null,null,null,null
branin,straddle,1,17,22,23,140,19.162990483364304,False,False,False,138,1.7304984153436205,null,null,null,null,null,null,null
branin,straddle,1,18,23,24,1406,15.595613602580778,False,False,False,1384,1.6421184359854966,null,null,null,null,null,null,null
branin,straddle,1,19,24,25,1265,261.58392743391727,False,False,False,1249,1.4517879859813603,null,null,null,null,null,null,null
branin,straddle,1,20,25,26,698,2.134457798325762,True,True,True,687,1.4150359528658134,null,null,null,null,null,null,null
branin,straddle,1,21,26,27,436,5.2473064972905945,False,True,True,429,1.3069903990258105,null,null,null,null,null,null,null
branin,straddle,1,22,27,28,770,9.39196450552874,False,False,True,757,1.3667293379227956,null,null,null,null,null,null,null
branin,straddle,1,23,28,29,84,3.6816897275909923,True,True,True,83,1.316284847412971,null,null,null,null,null,null,null
branin,straddle,1,24,29,30,1065,3.5406645157477534,True,True,True,1048,1.8779504668063884,null,null,null,null,null,null,null
branin,straddle,1,25,30,31,955,23.94401770797679,False,False,False,938,1.3724577099248425,null,null,null,null,null,null,null
branin,straddle,1,26,31,32,310,6.280595534493273,False,True,True,303,1.339062532992892,null,null,null,null,null,null,null
branin,straddle,1,27,32,33,909,43.03896433625238,False,False,False,891,1.340995597032309,null,null,null,null,null,null,null
branin,straddle,1,28,33,34,550,180.99675967562658,False,False,False,539,1.1616939302639853,null,null,null,null,null,null,null
branin,straddle,1,29,34,35,727,11.678252793044585,False,False,True,711,0.9379439932503312,null,null,null,null,null,null,null
branin,straddle,1,30,35,36,1184,7.782801528644857,False,True,True,1159,1.0556544502271132,null,null,null,null,null,null,null
branin,straddle,1,31,36,37,513,44.10832887868989,False,False,False,502,1.3280894405021586,null,null,null,null,null,null,null
branin,straddle,1,32,37,38,263,7.628648298038669,False,True,True,258,1.1698357770944048,null,null,null,null,null,null,null
branin,straddle,1,33,38,39,996,74.28464257132408,False,False,False,972,1.2523697129742986,null,null,null,null,null,null,null
branin,straddle,1,34,39,40,668,12.546445021832536,False,False,False,651,1.1902496912026963,null,null,null,null,null,null,null
branin,straddle,1,35,40,41,317,79.5998989374453,False,False,False,308,1.2545977058420323,null,null,null,null,null,null,null
branin,straddle,1,36,41,42,902,14.913024780692158,False,False,False,878,1.1745029446741515,null,null,null,null,null,null,null
branin,straddle,1,37,42,43,309,1.160773798325458,True,True,True,301,1.0966137903893247,null,null,null,null,null,null,null
branin,straddle,1,38,43,44,1330,27.764100899329847,False,False,False,1292,1.2475073286228664,null,null,null,null,null,null,null
branin,straddle,1,39,44,45,419,10.521756186496404,False,False,True,408,1.1545449627308273,null,null,null,null,null,null,null
branin,straddle,1,40,45,46,414,68.88469521027275,False,False,False,403,1.2295403715751372,null,null,null,null,null,null,null
branin,straddle,1,41,46,47,1055,91.9813090858848,False,False,False,1024,1.1910206613009842,null,null,null,null,null,null,null
branin,straddle,1,42,47,48,232,5.740121443154898,False,True,True,227,1.11236984988236,null,null,null,null,null,null,null
branin,straddle,1,43,48,49,607,23.651557556328605,False,False,False,587,1.2405226889217116,null,null,null,null,null,null,null
branin,straddle,1,44,49,50,10,0.13008064386666263,True,True,True,10,1.186968552641797,null,null,null,null,null,null,null
branin,straddle,2,1,6,7,315,141.56671189566478,False,False,False,315,1.8403611045414294,null,null,null,null,null,null,null
branin,straddle,2,2,7,8,1145,25.21578551934444,False,False,False,1140,1.8668885335321823,null,null,null,null,null,null,null
branin,straddle,2,3,8,9,414,244.4638281273451,False,False,False,412,1.8453421471014704,null,null,null,null,null,null,null
branin,straddle,2,4,9,10,941,7.6218009241351865,False,True,True,936,1.746070669140835,null,null,null,null,null,null,null
branin,straddle,2,5,10,11,1183,116.68350791372171,False,False,False,1175,1.6167160215786858,null,null,null,null,null,null,null
branin,straddle,2,6,11,12,603,141.03815850656406,False,False,False,598,1.2882583522215338,null,null,null,null,null,null,null
branin,straddle,2,7,12,13,401,52.62769409656437,False,False,False,400,1.3371644351575132,null,null,null,null,null,null,null
branin,straddle,2,8,13,14,669,30.61838902451288,False,False,False,662,1.282427500279655,null,null,null,null,null,null,null
branin,straddle,2,9,14,15,635,47.14910128855439,False,False,False,628,1.4321855010003992,null,null,null,null,null,null,null
branin,straddle,2,10,15,16,864,17.109730456242033,False,False,False,855,1.3361529410108361,null,null,null,null,null,null,null
branin,straddle,2,11,16,17,1225,15.175985079949992,False,False,False,1211,1.4047221473181954,null,null,null,null,null,null,null
branin,straddle,2,12,17,18,477,22.994087745186935,False,False,False,472,1.0745452756355387,null,null,null,null,null,null,null
branin,straddle,2,13,18,19,1436,7.6470870456065825,False,True,True,1420,1.2304926454040876,null,null,null,null,null,null,null
branin,straddle,2,14,19,20,459,20.366570936715277,False,False,False,454,1.1233269009639368,null,null,null,null,null,null,null
branin,straddle,2,15,20,21,910,22.565823041576053,False,False,False,898,1.3748813840993839,null,null,null,null,null,null,null
branin,straddle,2,16,21,22,1476,14.817226257049956,False,False,False,1456,1.1987161839173612,null,null,null,null,null,null,null
branin,straddle,2,17,22,23,1011,16.671108589136864,False,False,False,997,1.2132496719877621,null,null,null,null,null,null,null
branin,straddle,2,18,23,24,793,69.64503523085426,False,False,False,782,1.4280787597620272,null,null,null,null,null,null,null
branin,straddle,2,19,24,25,1480,28.861075492597323,False,False,False,1457,1.697566515514405,null,null,null,null,null,null,null
branin,straddle,2,20,25,26,218,107.43204132684747,False,False,False,218,1.5305312279191445,null,null,null,null,null,null,null
branin,straddle,2,21,26,27,177,21.48902091703645,False,False,False,177,1.3499174367118014,null,null,null,null,null,null,null
branin,straddle,2,22,27,28,43,1.1815325743136462,True,True,True,43,1.3873522992050211,null,null,null,null,null,null,null
branin,straddle,2,23,28,29,1484,3.219783350336101,True,True,True,1456,1.4826160927948746,null,null,null,null,null,null,null
branin,straddle,2,24,29,30,922,32.28052786694077,False,False,False,905,1.6642451315182432,null,null,null,null,null,null,null
branin,straddle,2,25,30,31,550,31.021508219877774,False,False,False,539,1.4928727970598916,null,null,null,null,null,null,null
branin,straddle,2,26,31,32,728,2.8925053774805924,True,True,True,713,1.346591963963282,null,null,null,null,null,null,null
branin,straddle,2,27,32,33,317,4.848017433074901,True,True,True,313,1.2323747454595093,null,null,null,null,null,null,null
branin,straddle,2,28,33,34,525,182.3733042400059,False,False,False,513,1.275442661041318,null,null,null,null,null,null,null
branin,straddle,2,29,34,35,1070,14.315610138420212,False,False,False,1045,1.2250852100344374,null,null,null,null,null,null,null
branin,straddle,2,30,35,36,1045,87.68847724822685,False,False,False,1021,1.1911659183187093,null,null,null,null,null,null,null
branin,straddle,2,31,36,37,1273,2.361748073517834,True,True,True,1243,1.1050436386270852,null,null,null,null,null,null,null
branin,straddle,2,32,37,38,786,4.508287361702866,True,True,True,768,1.1588611071715793,null,null,null,null,null,null,null
branin,straddle,2,33,38,39,237,14.449158069365506,False,False,False,234,1.2404305536886748,null,null,null,null,null,null,null
branin,straddle,2,34,39,40,684,18.155970298705984,False,False,False,666,1.2813142845711307,null,null,null,null,null,null,null
branin,straddle,2,35,40,41,756,5.251476836855446,False,True,True,736,0.9896310324204451,null,null,null,null,null,null,null
branin,straddle,2,36,41,42,976,67.32460818106395,False,False,False,949,1.0763610025853754,null,null,null,null,null,null,null
branin,straddle,2,37,42,43,1182,8.49324139798549,False,True,True,1149,0.975859808237374,null,null,null,null,null,null,null
branin,straddle,2,38,43,44,533,2.7338124275017677,True,True,True,519,0.9524939241994959,null,null,null,null,null,null,null
branin,straddle,2,39,44,45,1264,185.18073287910119,False,False,False,1227,1.25882299452189,null,null,null,null,null,null,null
branin,straddle,2,40,45,46,1329,70.44654057092859,False,False,False,1290,0.9885386222263584,null,null,null,null,null,null,null
branin,straddle,2,41,46,47,276,7.6659009427228,False,True,True,272,0.961618571890601,null,null,null,null,null,null,null
branin,straddle,2,42,47,48,875,78.00818790695874,False,False,False,849,1.0731331662188945,null,null,null,null,null,null,null
branin,straddle,2,43,48,49,1092,26.199122127432375,False,False,False,1057,0.9792433997112864,null,null,null,null,null,null,null
branin,straddle,2,44,49,50,320,1.0734620300641282,True,True,True,313,0.9426514538846579,null,null,null,null,null,null,null
branin,straddle,3,1,6,7,1105,22.281638550511406,False,False,False,1101,2.133384389221281,null,null,null,null,null,null,null
branin,straddle,3,2,7,8,1053,25.127880094030978,False,False,False,1050,2.1094872349465073,null,null,null,null,null,null,null
branin,straddle,3,3,8,9,1060,160.93601151366263,False,False,False,1056,2.091337906759183,null,null,null,null,null,null,null
branin,straddle,3,4,9,10,1040,0.6178297913712036,True,True,True,1037,2.077099223479765,null,null,null,null,null,null,null
branin,straddle,3,5,10,11,140,20.490259427369118,False,False,False,139,2.065505442128358,null,null,null,null,null,null,null
branin,straddle,3,6,11,12,1236,256.3731998129815,False,False,False,1226,2.0558987293748654,null,null,null,null,null,null,null
branin,straddle,3,7,12,13,1364,11.95661850885688,False,False,True,1352,2.0479444945997467,null,null,null,null,null,null,null
branin,straddle,3,8,13,14,449,18.82373236101593,False,False,False,447,2.0401441500146964,null,null,null,null,null,null,null
branin,straddle,3,9,14,15,1061,12.24870510473751,False,False,False,1053,2.034043104894793,null,null,null,null,null,null,null
branin,straddle,3,10,15,16,516,30.333275699129302,False,False,False,512,2.029455772141941,null,null,null,null,null,null,null
branin,straddle,3,11,16,17,599,72.5246635731823,False,False,False,594,2.0197844338410347,null,null,null,null,null,null,null
branin,straddle,3,12,17,18,1249,25.430683885872895,False,False,False,1233,2.010432273596701,null,null,null,null,null,null,null
branin,straddle,3,13,18,19,274,1.3910597401127411,True,True,True,272,2.0045403547341425,null,null,null,null,null,null,null
branin,straddle,3,14,19,20,370,0.14592122464425472,True,True,True,367,1.9993952912132547,null,null,null,null,null,null,null
branin,straddle,3,15,20,21,912,25.263252225810234,False,False,False,903,1.98920895581128,null,null,null,null,null,null,null
branin,straddle,3,16,21,22,790,10.435495203723356,False,False,True,782,1.7221186099328332,null,null,null,null,null,null,null
branin,straddle,3,17,22,23,603,98.30009066245947,False,False,False,595,1.970869679383844,null,null,null,null,null,null,null
branin,straddle,3,18,23,24,1125,8.408876692225014,False,True,True,1106,1.9642575517834282,null,null,null,null,null,null,null
branin,straddle,3,19,24,25,308,99.94795403682446,False,False,False,305,1.7371728227700758,null,null,null,null,null,null,null
branin,straddle,3,20,25,26,329,71.28005163811127,False,False,False,325,1.5103118935564164,null,null,null,null,null,null,null
branin,straddle,3,21,26,27,1465,11.791509421193908,False,False,True,1439,1.406375348949474,null,null,null,null,null,null,null
branin,straddle,3,22,27,28,182,11.7149247170806,False,False,True,180,1.4424525068076108,null,null,null,null,null,null,null
branin,straddle,3,23,28,29,1165,14.86992864557725,False,False,False,1142,1.579116539824074,null,null,null,null,null,null,null
branin,straddle,3,24,29,30,467,165.5479334310282,False,False,False,459,1.5520469515435047,null,null,null,null,null,null,null
branin,straddle,3,25,30,31,163,7.932376930491664,False,True,True,161,1.3813290004806382,null,null,null,null,null,null,null
branin,straddle,3,26,31,32,607,27.3458080063684,False,False,False,593,1.2722976739572491,null,null,null,null,null,null,null
branin,straddle,3,27,32,33,266,27.196793345753946,False,False,False,262,1.1364391817298305,null,null,null,null,null,null,null
branin,straddle,3,28,33,34,294,2.954211891204853,True,True,True,288,1.0725279383896362,null,null,null,null,null,null,null
branin,straddle,3,29,34,35,421,17.14190779766014,False,False,False,411,1.2135336467525089,null,null,null,null,null,null,null
branin,straddle,3,30,35,36,1122,7.262867302978584,False,True,True,1094,1.1238353176602551,null,null,null,null,null,null,null
branin,straddle,3,31,36,37,788,36.829178603814384,False,False,False,770,1.1579008166583975,null,null,null,null,null,null,null
branin,straddle,3,32,37,38,151,1.7755378492451968,True,True,True,149,1.3638458831132618,null,null,null,null,null,null,null
branin,straddle,3,33,38,39,805,118.30864206804145,False,False,False,784,1.492197161308256,null,null,null,null,null,null,null
branin,straddle,3,34,39,40,1473,9.751520867153193,False,False,True,1434,1.3877671222169834,null,null,null,null,null,null,null
branin,straddle,3,35,40,41,1124,175.87184557411217,False,False,False,1092,1.4742187326474907,null,null,null,null,null,null,null
branin,straddle,3,36,41,42,1106,51.519791010229795,False,False,False,1076,1.3435527124219864,null,null,null,null,null,null,null
branin,straddle,3,37,42,43,1042,3.9140542998399113,True,True,True,1017,1.2574318379625726,null,null,null,null,null,null,null
branin,straddle,3,38,43,44,5,3.701823556359333,True,True,True,5,1.3076591216588094,null,null,null,null,null,null,null
branin,straddle,3,39,44,45,682,22.647587248018496,False,False,False,662,1.2738731207350746,null,null,null,null,null,null,null
