benchmark_population,run_id,method,split_sha256,warm_start_sha256,candidate_pool_is_outer_training_only,test_set_never_queried,test_labels_used_for_fitting,test_responses_used_for_fitting,hidden_pool_labels_used_for_acquisition,hidden_pool_responses_used_for_acquisition,empirical_boundary_used_for_acquisition,common_final_budget,fixed_outer_training_pool_input_scaler,query_local_response_scaler
secondary_g3_common,secondary_g3_common__r02_f03,g3_straddle,db76fccd00a97928df5ed770891554a3a35acb6f8b1a73bd39cfc9671d65f0ac,1d1aafffcf10ca1056b6a241ad1e405e88d115edaf47493ec33f60e8ffb7d7c9,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r02_f03,max_depth_g3_common_random,db76fccd00a97928df5ed770891554a3a35acb6f8b1a73bd39cfc9671d65f0ac,1d1aafffcf10ca1056b6a241ad1e405e88d115edaf47493ec33f60e8ffb7d7c9,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r02_f03,max_depth_g3_common_straddle,db76fccd00a97928df5ed770891554a3a35acb6f8b1a73bd39cfc9671d65f0ac,1d1aafffcf10ca1056b6a241ad1e405e88d115edaf47493ec33f60e8ffb7d7c9,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r02_f03,binary_g3_common_random,db76fccd00a97928df5ed770891554a3a35acb6f8b1a73bd39cfc9671d65f0ac,1d1aafffcf10ca1056b6a241ad1e405e88d115edaf47493ec33f60e8ffb7d7c9,True,True,False,False,False,False,False,80,True,False
secondary_g3_common,secondary_g3_common__r02_f03,binary_g3_common_margin,db76fccd00a97928df5ed770891554a3a35acb6f8b1a73bd39cfc9671d65f0ac,1d1aafffcf10ca1056b6a241ad1e405e88d115edaf47493ec33f60e8ffb7d7c9,True,True,False,False,False,False,False,80,True,False
secondary_g3_common,secondary_g3_common__r02_f04,g3_random,31d4a0188c0200cd28e8e65da04c46cbb33be333689828adc75d02f071bc9785,ba283ad3b7f4d848357d20136dc62d7344e2ad80c363f2fcc1f6a507e029af27,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r02_f04,g3_straddle,31d4a0188c0200cd28e8e65da04c46cbb33be333689828adc75d02f071bc9785,ba283ad3b7f4d848357d20136dc62d7344e2ad80c363f2fcc1f6a507e029af27,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r02_f04,max_depth_g3_common_random,31d4a0188c0200cd28e8e65da04c46cbb33be333689828adc75d02f071bc9785,ba283ad3b7f4d848357d20136dc62d7344e2ad80c363f2fcc1f6a507e029af27,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r02_f04,max_depth_g3_common_straddle,31d4a0188c0200cd28e8e65da04c46cbb33be333689828adc75d02f071bc9785,ba283ad3b7f4d848357d20136dc62d7344e2ad80c363f2fcc1f6a507e029af27,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r02_f04,binary_g3_common_random,31d4a0188c0200cd28e8e65da04c46cbb33be333689828adc75d02f071bc9785,ba283ad3b7f4d848357d20136dc62d7344e2ad80c363f2fcc1f6a507e029af27,True,True,False,False,False,False,False,80,True,False
secondary_g3_common,secondary_g3_common__r02_f04,binary_g3_common_margin,31d4a0188c0200cd28e8e65da04c46cbb33be333689828adc75d02f071bc9785,ba283ad3b7f4d848357d20136dc62d7344e2ad80c363f2fcc1f6a507e029af27,True,True,False,False,False,False,False,80,True,False
secondary_g3_common,secondary_g3_common__r02_f05,g3_random,34abc5e0cf50d5d4fac46a660de0d915b1aec9dfd71fda3bc99b996e1bc600a2,31fb6d23b387b523cd8e7f3f62651a6237b7d731c6d06e3232c70ab97c44b25e,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r02_f05,g3_straddle,34abc5e0cf50d5d4fac46a660de0d915b1aec9dfd71fda3bc99b996e1bc600a2,31fb6d23b387b523cd8e7f3f62651a6237b7d731c6d06e3232c70ab97c44b25e,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r02_f05,max_depth_g3_common_random,34abc5e0cf50d5d4fac46a660de0d915b1aec9dfd71fda3bc99b996e1bc600a2,31fb6d23b387b523cd8e7f3f62651a6237b7d731c6d06e3232c70ab97c44b25e,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r02_f05,max_depth_g3_common_straddle,34abc5e0cf50d5d4fac46a660de0d915b1aec9dfd71fda3bc99b996e1bc600a2,31fb6d23b387b523cd8e7f3f62651a6237b7d731c6d06e3232c70ab97c44b25e,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r02_f05,binary_g3_common_random,34abc5e0cf50d5d4fac46a660de0d915b1aec9dfd71fda3bc99b996e1bc600a2,31fb6d23b387b523cd8e7f3f62651a6237b7d731c6d06e3232c70ab97c44b25e,True,True,False,False,False,False,False,80,True,False
secondary_g3_common,secondary_g3_common__r02_f05,binary_g3_common_margin,34abc5e0cf50d5d4fac46a660de0d915b1aec9dfd71fda3bc99b996e1bc600a2,31fb6d23b387b523cd8e7f3f62651a6237b7d731c6d06e3232c70ab97c44b25e,True,True,False,False,False,False,False,80,True,False
secondary_g3_common,secondary_g3_common__r03_f01,g3_random,2c155e978693972232aa7ba8e9698f3fd45066cc294200fab720864933e91bd4,dc6754a7d09f449fa626971773eea24cd1628b792b24bb87c99d8e0b31c7791e,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r03_f01,g3_straddle,2c155e978693972232aa7ba8e9698f3fd45066cc294200fab720864933e91bd4,dc6754a7d09f449fa626971773eea24cd1628b792b24bb87c99d8e0b31c7791e,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r03_f01,max_depth_g3_common_random,2c155e978693972232aa7ba8e9698f3fd45066cc294200fab720864933e91bd4,dc6754a7d09f449fa626971773eea24cd1628b792b24bb87c99d8e0b31c7791e,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r03_f01,max_depth_g3_common_straddle,2c155e978693972232aa7ba8e9698f3fd45066cc294200fab720864933e91bd4,dc6754a7d09f449fa626971773eea24cd1628b792b24bb87c99d8e0b31c7791e,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r03_f01,binary_g3_common_random,2c155e978693972232aa7ba8e9698f3fd45066cc294200fab720864933e91bd4,dc6754a7d09f449fa626971773eea24cd1628b792b24bb87c99d8e0b31c7791e,True,True,False,False,False,False,False,80,True,False
secondary_g3_common,secondary_g3_common__r03_f01,binary_g3_common_margin,2c155e978693972232aa7ba8e9698f3fd45066cc294200fab720864933e91bd4,dc6754a7d09f449fa626971773eea24cd1628b792b24bb87c99d8e0b31c7791e,True,True,False,False,False,False,False,80,True,False
secondary_g3_common,secondary_g3_common__r03_f02,g3_random,14aee34033e13d7f39e900a01ea45d61e8fa550e7ad458c4c1919ea2d5ffdb98,d70942cacf0ab48e31637a8dd543004de58dda23799563b9fe7bfbad7e89f2be,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r03_f02,g3_straddle,14aee34033e13d7f39e900a01ea45d61e8fa550e7ad458c4c1919ea2d5ffdb98,d70942cacf0ab48e31637a8dd543004de58dda23799563b9fe7bfbad7e89f2be,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r03_f02,max_depth_g3_common_random,14aee34033e13d7f39e900a01ea45d61e8fa550e7ad458c4c1919ea2d5ffdb98,d70942cacf0ab48e31637a8dd543004de58dda23799563b9fe7bfbad7e89f2be,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r03_f02,max_depth_g3_common_straddle,14aee34033e13d7f39e900a01ea45d61e8fa550e7ad458c4c1919ea2d5ffdb98,d70942cacf0ab48e31637a8dd543004de58dda23799563b9fe7bfbad7e89f2be,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r03_f02,binary_g3_common_random,14aee34033e13d7f39e900a01ea45d61e8fa550e7ad458c4c1919ea2d5ffdb98,d70942cacf0ab48e31637a8dd543004de58dda23799563b9fe7bfbad7e89f2be,True,True,False,False,False,False,False,80,True,False
secondary_g3_common,secondary_g3_common__r03_f02,binary_g3_common_margin,14aee34033e13d7f39e900a01ea45d61e8fa550e7ad458c4c1919ea2d5ffdb98,d70942cacf0ab48e31637a8dd543004de58dda23799563b9fe7bfbad7e89f2be,True,True,False,False,False,False,False,80,True,False
secondary_g3_common,secondary_g3_common__r03_f03,g3_random,8ea04f97456361dd41cc3d628f411a453c697c1778982dd32bd85c4ad9c7e68f,3e2f0efedfed713c3c9f1f9aeaa5fa69c27f4ab9cd3ba496e6f783c05c4af4fc,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r03_f03,g3_straddle,8ea04f97456361dd41cc3d628f411a453c697c1778982dd32bd85c4ad9c7e68f,3e2f0efedfed713c3c9f1f9aeaa5fa69c27f4ab9cd3ba496e6f783c05c4af4fc,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r03_f03,max_depth_g3_common_random,8ea04f97456361dd41cc3d628f411a453c697c1778982dd32bd85c4ad9c7e68f,3e2f0efedfed713c3c9f1f9aeaa5fa69c27f4ab9cd3ba496e6f783c05c4af4fc,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r03_f03,max_depth_g3_common_straddle,8ea04f97456361dd41cc3d628f411a453c697c1778982dd32bd85c4ad9c7e68f,3e2f0efedfed713c3c9f1f9aeaa5fa69c27f4ab9cd3ba496e6f783c05c4af4fc,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r03_f03,binary_g3_common_random,8ea04f97456361dd41cc3d628f411a453c697c1778982dd32bd85c4ad9c7e68f,3e2f0efedfed713c3c9f1f9aeaa5fa69c27f4ab9cd3ba496e6f783c05c4af4fc,True,True,False,False,False,False,False,80,True,False
secondary_g3_common,secondary_g3_common__r03_f03,binary_g3_common_margin,8ea04f97456361dd41cc3d628f411a453c697c1778982dd32bd85c4ad9c7e68f,3e2f0efedfed713c3c9f1f9aeaa5fa69c27f4ab9cd3ba496e6f783c05c4af4fc,True,True,False,False,False,False,False,80,True,False
secondary_g3_common,secondary_g3_common__r03_f04,g3_random,06f5fe664652f60d9a4fd8047a680191f1f333cb83c3f0ef9e0449814e333f5b,1d83b176ae3a851fb7bf7e4f21a62dece635ebe9f3b62c0c413481a6ce4d8daa,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r03_f04,g3_straddle,06f5fe664652f60d9a4fd8047a680191f1f333cb83c3f0ef9e0449814e333f5b,1d83b176ae3a851fb7bf7e4f21a62dece635ebe9f3b62c0c413481a6ce4d8daa,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_random,06f5fe664652f60d9a4fd8047a680191f1f333cb83c3f0ef9e0449814e333f5b,1d83b176ae3a851fb7bf7e4f21a62dece635ebe9f3b62c0c413481a6ce4d8daa,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_straddle,06f5fe664652f60d9a4fd8047a680191f1f333cb83c3f0ef9e0449814e333f5b,1d83b176ae3a851fb7bf7e4f21a62dece635ebe9f3b62c0c413481a6ce4d8daa,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r03_f04,binary_g3_common_random,06f5fe664652f60d9a4fd8047a680191f1f333cb83c3f0ef9e0449814e333f5b,1d83b176ae3a851fb7bf7e4f21a62dece635ebe9f3b62c0c413481a6ce4d8daa,True,True,False,False,False,False,False,80,True,False
secondary_g3_common,secondary_g3_common__r03_f04,binary_g3_common_margin,06f5fe664652f60d9a4fd8047a680191f1f333cb83c3f0ef9e0449814e333f5b,1d83b176ae3a851fb7bf7e4f21a62dece635ebe9f3b62c0c413481a6ce4d8daa,True,True,False,False,False,False,False,80,True,False
secondary_g3_common,secondary_g3_common__r03_f05,g3_random,b9a0eec058ecc009b95be7179ea5173e6a3c4935a96e08afad0a8bab79db56f8,41f1f33c3b16d4194e96329c1d95700ec464e56a586f41bf90aa0205a2e16631,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r03_f05,g3_straddle,b9a0eec058ecc009b95be7179ea5173e6a3c4935a96e08afad0a8bab79db56f8,41f1f33c3b16d4194e96329c1d95700ec464e56a586f41bf90aa0205a2e16631,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_random,b9a0eec058ecc009b95be7179ea5173e6a3c4935a96e08afad0a8bab79db56f8,41f1f33c3b16d4194e96329c1d95700ec464e56a586f41bf90aa0205a2e16631,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_straddle,b9a0eec058ecc009b95be7179ea5173e6a3c4935a96e08afad0a8bab79db56f8,41f1f33c3b16d4194e96329c1d95700ec464e56a586f41bf90aa0205a2e16631,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r03_f05,binary_g3_common_random,b9a0eec058ecc009b95be7179ea5173e6a3c4935a96e08afad0a8bab79db56f8,41f1f33c3b16d4194e96329c1d95700ec464e56a586f41bf90aa0205a2e16631,True,True,False,False,False,False,False,80,True,False
secondary_g3_common,secondary_g3_common__r03_f05,binary_g3_common_margin,b9a0eec058ecc009b95be7179ea5173e6a3c4935a96e08afad0a8bab79db56f8,41f1f33c3b16d4194e96329c1d95700ec464e56a586f41bf90aa0205a2e16631,True,True,False,False,False,False,False,80,True,False
secondary_g3_common,secondary_g3_common__r04_f01,g3_random,fe6bb2bb2f966cf578ee9602f00aee511ee3733f270a56894608e3617cf9e0da,06afb3745458f3beef6187a7f630ba38828a21e0ea67200756595d76ce8f2909,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r04_f01,g3_straddle,fe6bb2bb2f966cf578ee9602f00aee511ee3733f270a56894608e3617cf9e0da,06afb3745458f3beef6187a7f630ba38828a21e0ea67200756595d76ce8f2909,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_random,fe6bb2bb2f966cf578ee9602f00aee511ee3733f270a56894608e3617cf9e0da,06afb3745458f3beef6187a7f630ba38828a21e0ea67200756595d76ce8f2909,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_straddle,fe6bb2bb2f966cf578ee9602f00aee511ee3733f270a56894608e3617cf9e0da,06afb3745458f3beef6187a7f630ba38828a21e0ea67200756595d76ce8f2909,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r04_f01,binary_g3_common_random,fe6bb2bb2f966cf578ee9602f00aee511ee3733f270a56894608e3617cf9e0da,06afb3745458f3beef6187a7f630ba38828a21e0ea67200756595d76ce8f2909,True,True,False,False,False,False,False,80,True,False
secondary_g3_common,secondary_g3_common__r04_f01,binary_g3_common_margin,fe6bb2bb2f966cf578ee9602f00aee511ee3733f270a56894608e3617cf9e0da,06afb3745458f3beef6187a7f630ba38828a21e0ea67200756595d76ce8f2909,True,True,False,False,False,False,False,80,True,False
secondary_g3_common,secondary_g3_common__r04_f02,g3_random,e56383e6be3295e4ae81d19a085088d27f3174a7569df1858667401cbdecca2c,710222477c55ba002ab1b8291c1ff291ef1d31967bbb2ded7454c3f2a5179b5e,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r04_f02,g3_straddle,e56383e6be3295e4ae81d19a085088d27f3174a7569df1858667401cbdecca2c,710222477c55ba002ab1b8291c1ff291ef1d31967bbb2ded7454c3f2a5179b5e,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r04_f02,max_depth_g3_common_random,e56383e6be3295e4ae81d19a085088d27f3174a7569df1858667401cbdecca2c,710222477c55ba002ab1b8291c1ff291ef1d31967bbb2ded7454c3f2a5179b5e,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r04_f02,max_depth_g3_common_straddle,e56383e6be3295e4ae81d19a085088d27f3174a7569df1858667401cbdecca2c,710222477c55ba002ab1b8291c1ff291ef1d31967bbb2ded7454c3f2a5179b5e,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r04_f02,binary_g3_common_random,e56383e6be3295e4ae81d19a085088d27f3174a7569df1858667401cbdecca2c,710222477c55ba002ab1b8291c1ff291ef1d31967bbb2ded7454c3f2a5179b5e,True,True,False,False,False,False,False,80,True,False
secondary_g3_common,secondary_g3_common__r04_f02,binary_g3_common_margin,e56383e6be3295e4ae81d19a085088d27f3174a7569df1858667401cbdecca2c,710222477c55ba002ab1b8291c1ff291ef1d31967bbb2ded7454c3f2a5179b5e,True,True,False,False,False,False,False,80,True,False
secondary_g3_common,secondary_g3_common__r04_f03,g3_random,24ea4366f31917726bcacaa86fd8658c5a53419fde771f64f64a511d96208424,26819d4557800391293b8db5c763eddbec22b99f58a328db3f6773a74288874d,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r04_f03,g3_straddle,24ea4366f31917726bcacaa86fd8658c5a53419fde771f64f64a511d96208424,26819d4557800391293b8db5c763eddbec22b99f58a328db3f6773a74288874d,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r04_f03,max_depth_g3_common_random,24ea4366f31917726bcacaa86fd8658c5a53419fde771f64f64a511d96208424,26819d4557800391293b8db5c763eddbec22b99f58a328db3f6773a74288874d,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r04_f03,max_depth_g3_common_straddle,24ea4366f31917726bcacaa86fd8658c5a53419fde771f64f64a511d96208424,26819d4557800391293b8db5c763eddbec22b99f58a328db3f6773a74288874d,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r04_f03,binary_g3_common_random,24ea4366f31917726bcacaa86fd8658c5a53419fde771f64f64a511d96208424,26819d4557800391293b8db5c763eddbec22b99f58a328db3f6773a74288874d,True,True,False,False,False,False,False,80,True,False
secondary_g3_common,secondary_g3_common__r04_f03,binary_g3_common_margin,24ea4366f31917726bcacaa86fd8658c5a53419fde771f64f64a511d96208424,26819d4557800391293b8db5c763eddbec22b99f58a328db3f6773a74288874d,True,True,False,False,False,False,False,80,True,False
secondary_g3_common,secondary_g3_common__r04_f04,g3_random,35ebb6be2232c5afe37f946b72438158111529a65269f4a10dd30daa6e319d14,325f532433d2089504c4b3d52e1efc01f045f8b490b57952274ddb8de2bd58a5,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r04_f04,g3_straddle,35ebb6be2232c5afe37f946b72438158111529a65269f4a10dd30daa6e319d14,325f532433d2089504c4b3d52e1efc01f045f8b490b57952274ddb8de2bd58a5,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r04_f04,max_depth_g3_common_random,35ebb6be2232c5afe37f946b72438158111529a65269f4a10dd30daa6e319d14,325f532433d2089504c4b3d52e1efc01f045f8b490b57952274ddb8de2bd58a5,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r04_f04,max_depth_g3_common_straddle,35ebb6be2232c5afe37f946b72438158111529a65269f4a10dd30daa6e319d14,325f532433d2089504c4b3d52e1efc01f045f8b490b57952274ddb8de2bd58a5,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r04_f04,binary_g3_common_random,35ebb6be2232c5afe37f946b72438158111529a65269f4a10dd30daa6e319d14,325f532433d2089504c4b3d52e1efc01f045f8b490b57952274ddb8de2bd58a5,True,True,False,False,False,False,False,80,True,False
secondary_g3_common,secondary_g3_common__r04_f04,binary_g3_common_margin,35ebb6be2232c5afe37f946b72438158111529a65269f4a10dd30daa6e319d14,325f532433d2089504c4b3d52e1efc01f045f8b490b57952274ddb8de2bd58a5,True,True,False,False,False,False,False,80,True,False
secondary_g3_common,secondary_g3_common__r04_f05,g3_random,da8a07c0b1351dfa40b9d5622ffdee176cd47da9191caa221e265dcb2a8c5584,0aa36f34fff0f5146808ffb085ece07060701459b372ceed7874ebed54e1597d,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r04_f05,g3_straddle,da8a07c0b1351dfa40b9d5622ffdee176cd47da9191caa221e265dcb2a8c5584,0aa36f34fff0f5146808ffb085ece07060701459b372ceed7874ebed54e1597d,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r04_f05,max_depth_g3_common_random,da8a07c0b1351dfa40b9d5622ffdee176cd47da9191caa221e265dcb2a8c5584,0aa36f34fff0f5146808ffb085ece07060701459b372ceed7874ebed54e1597d,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r04_f05,max_depth_g3_common_straddle,da8a07c0b1351dfa40b9d5622ffdee176cd47da9191caa221e265dcb2a8c5584,0aa36f34fff0f5146808ffb085ece07060701459b372ceed7874ebed54e1597d,True,True,False,False,False,False,False,80,True,True
secondary_g3_common,secondary_g3_common__r04_f05,binary_g3_common_random,da8a07c0b1351dfa40b9d5622ffdee176cd47da9191caa221e265dcb2a8c5584,0aa36f34fff0f5146808ffb085ece07060701459b372ceed7874ebed54e1597d,True,True,False,False,False,False,False,80,True,False
secondary_g3_common,secondary_g3_common__r04_f05,binary_g3_common_margin,da8a07c0b1351dfa40b9d5622ffdee176cd47da9191caa221e265dcb2a8c5584,0aa36f34fff0f5146808ffb085ece07060701459b372ceed7874ebed54e1597d,True,True,False,False,False,False,False,80,True,False
