benchmark_population,run_id,repeat,fold,method,formulation,query_order,selection_stage,population_row_index,experiment_name,partition,P,VX,LS,ST,revealed_has_keyhole,revealed_max_depth_um,revealed_G3_um,empirical_boundary_distance_evaluation_only,boundary_score_consulted_before_selection,hidden_label_consulted_before_selection,hidden_physical_response_consulted_before_selection,known_before_query,revealed_by_query,acquisition_metadata_json
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,20,active_acquisition,314,P-74p5163352518_VX-0p201002332148_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-9p30229491189e-06_H-fb250c7cf9,old-data-local,74.5163352518,0.201002332148,4.5e-05,300.0,0,50.88814,46.927385,0.6881011082663759,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 46.11949938312403, ""selected_mu"": 55.30201561687597, ""selected_position"": 234, ""selected_score"": 5879.4053537222135, ""selected_sigma_latent"": 49.98643886545208}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,21,active_acquisition,45,P-208p096600196_VX-0p256636148953_LS-4p52492384214e-05_ST-395p602757306_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p87975101041e-05_H-1980b1708d,new-data,208.096600196,0.256636148953,4.52492384214e-05,395.602757306,1,158.3638,152.34725,0.7658984888470086,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 46.77913609708233, ""selected_mu"": 148.20065109708233, ""selected_position"": 34, ""selected_score"": 5183.303151044174, ""selected_sigma_latent"": 47.73824027007109}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,22,active_acquisition,106,P-339p704237738_VX-0p701398887747_LS-5p24684299583e-05_ST-300p218383071_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p87785607775e-06_H-1d842653b1,new-data,339.704237738,0.701398887747,5.24684299583e-05,300.218383071,1,311.9999,150.4327,0.5058587285887961,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 41.10427561826401, ""selected_mu"": 142.525790618264, ""selected_position"": 80, ""selected_score"": 4404.0379792881195, ""selected_sigma_latent"": 43.53226097895371}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,23,active_acquisition,177,P-116p693370328_VX-0p231004403842_LS-8p2871053211e-05_ST-317p198938228_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p08832408507e-05_H-d147d48e9f,old-data-local,116.693370328,0.231004403842,8.2871053211e-05,317.198938228,0,50.982839999999996,50.8066,2.2809670126346075,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 68.02677821029557, ""selected_mu"": 33.394736789704424, ""selected_position"": 127, ""selected_score"": 9574.849494860193, ""selected_sigma_latent"": 65.78595661243908}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,24,active_acquisition,102,P-326p931045044_VX-0p255856443683_LS-6p48737236991e-05_ST-399p817710522_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p88547942494e-05_H-9cf0389d20,new-data,326.931045044,0.255856443683,6.48737236991e-05,399.817710522,1,287.6517,283.35630000000003,1.2975550795627302,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 50.47780145708492, ""selected_mu"": 151.89931645708492, ""selected_position"": 76, ""selected_score"": 8096.30562604309, ""selected_sigma_latent"": 57.86695858904147}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,25,active_acquisition,301,P-244p476502118_VX-0p49526990633_LS-8p73976519147e-05_ST-336p403249939_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p74038709269e-06_H-f06f0c9a83,old-data-local,244.476502118,0.49526990633,8.73976519147e-05,336.403249939,0,82.98297,82.83522,1.5911549397139375,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 21.326409638979015, ""selected_mu"": 80.09510536102098, ""selected_position"": 220, ""selected_score"": 8911.834376180645, ""selected_sigma_latent"": 56.2946653217936}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,26,active_acquisition,94,P-307p26373251_VX-0p980958450675_LS-7p64412572662e-05_ST-372p845922747_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91776241868e-06_H-0e4c2fc094,new-data,307.26373251,0.980958450675,7.64412572662e-05,372.845922747,0,66.28011000000001,66.1342,2.430467860331299,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 24.591999199142265, ""selected_mu"": 76.82951580085773, ""selected_position"": 71, ""selected_score"": 7882.124267194526, ""selected_sigma_latent"": 53.28080147098803}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,27,active_acquisition,321,P-79p1315856604_VX-0p738156089448_LS-4p61026192486e-05_ST-370p648100327_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p53536653287e-06_H-0d7d85a8f4,old-data-local,79.1315856604,0.738156089448,4.61026192486e-05,370.648100327,0,35.37865,34.883995,1.6950119678715543,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 73.1586099489479, ""selected_mu"": 28.2629050510521, ""selected_position"": 230, ""selected_score"": 6237.450340233663, ""selected_sigma_latent"": 56.70811228118517}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,28,active_acquisition,275,P-218p521967876_VX-0p920050491887_LS-7p11545742791e-05_ST-300p883630406_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p24332158458e-06_H-7931c20f4a,old-data-local,218.521967876,0.920050491887,7.11545742791e-05,300.883630406,0,55.071600000000004,54.93594,1.8582666701788841,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 9.097839501585923, ""selected_mu"": 92.32367549841408, ""selected_position"": 197, ""selected_score"": 5487.991810971255, ""selected_sigma_latent"": 43.53628255258609}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,29,active_acquisition,240,P-181p197687991_VX-0p643443519749_LS-5p49477846524e-05_ST-320p630170488_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p49734895908e-06_H-6014a1f9c3,old-data-local,181.197687991,0.643443519749,5.49477846524e-05,320.630170488,0,67.07716,66.75883,0.7009132481159742,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 1.8619305081244022, ""selected_mu"": 99.5595844918756, ""selected_position"": 172, ""selected_score"": 4767.679729268358, ""selected_sigma_latent"": 40.30533911708545}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,30,active_acquisition,5,P-117p204089079_VX-0p299188895548_LS-6p61946140465e-05_ST-399p004242061_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61239961603e-05_H-0e4c2fc094,new-data,117.204089079,0.299188895548,6.61946140465e-05,399.004242061,0,54.9824,54.809000000000005,1.441396279611247,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 40.26826960028116, ""selected_mu"": 61.15324539971884, ""selected_position"": 5, ""selected_score"": 4831.277353571682, ""selected_sigma_latent"": 44.972980575643085}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,31,active_acquisition,203,P-140p974625597_VX-0p98622838083_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p89589248085e-06_H-b0e5aed98c,old-data-local,140.974625597,0.98622838083,4.5e-05,300.0,0,47.28695,46.977925,1.9343428815838586,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 50.14590939745534, ""selected_mu"": 51.27560560254466, ""selected_position"": 143, ""selected_score"": 3827.0189814363853, ""selected_sigma_latent"": 42.888895055102836}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,32,active_acquisition,96,P-308p624203673_VX-0p258745269308_LS-8p46230110859e-05_ST-352p536460601_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p86442852305e-05_H-19ea1511f8,new-data,308.624203673,0.258745269308,8.46230110859e-05,352.536460601,0,94.62959000000001,94.26725,0.7914133471407223,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 23.412034421608794, ""selected_mu"": 124.8335494216088, ""selected_position"": 70, ""selected_score"": 3472.3840144439255, ""selected_sigma_latent"": 36.1843356240461}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,33,active_acquisition,115,P-355p313197397_VX-0p977425276438_LS-4p00293473664e-05_ST-317p253821106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p9355390323e-06_H-4dbd940f3b,new-data,355.313197397,0.977425276438,4.00293473664e-05,317.253821106,1,119.8932,110.5689,0.9583468597801755,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 50.60716354215981, ""selected_mu"": 155.87005854215982, ""selected_position"": 81, ""selected_score"": 3293.5482279070056, ""selected_sigma_latent"": 40.638088228317955}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,34,active_acquisition,64,P-238p364831187_VX-0p683428278389_LS-5p30391716287e-05_ST-377p396343519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p05870792234e-06_H-1d842653b1,new-data,238.364831187,0.683428278389,5.30391716287e-05,377.396343519,0,88.90671,78.69363,0.8085444912890991,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 13.91267622933806, ""selected_mu"": 119.17557122933808, ""selected_position"": 49, ""selected_score"": 3201.5255768128263, ""selected_sigma_latent"": 33.81686041141094}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,35,active_acquisition,298,P-240p150803131_VX-0p464417169926_LS-7p86781365033e-05_ST-312p042470117_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03874725471e-05_H-0744488b5e,old-data-local,240.150803131,0.464417169926,7.86781365033e-05,312.042470117,0,82.9862,82.80981,1.4617470652425466,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 2.7885866128759176, ""selected_mu"": 102.4743083871241, ""selected_position"": 209, ""selected_score"": 2924.045614149998, ""selected_sigma_latent"": 31.59356084296512}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,36,active_acquisition,395,P-246p882256304_VX-0p912145169038_LS-8p52944569156e-05_ST-321p903093968_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p288764077e-06_H-0b12abf205,old-data-remote-clean,246.882256304,0.912145169038,8.52944569156e-05,321.903093968,0,58.8919,58.756840000000004,2.4139244988313404,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 45.2716398972303, ""selected_mu"": 59.99125510276971, ""selected_position"": 280, ""selected_score"": 2822.038312599857, ""selected_sigma_latent"": 37.28088385092198}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,37,active_acquisition,258,P-202p397397496_VX-0p555230188132_LS-4p52196790327e-05_ST-397p348654616_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p68850560746e-06_H-0011cc30ec,old-data-local,202.397397496,0.555230188132,4.52196790327e-05,397.348654616,1,164.1025,155.8014,0.9476356210357468,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 21.05088651001111, ""selected_mu"": 126.31378151001113, ""selected_position"": 177, ""selected_score"": 2623.9061788027966, ""selected_sigma_latent"": 31.556637948265674}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,38,active_acquisition,266,P-209p90265043_VX-0p477857533217_LS-8p77962223972e-05_ST-386p665335025_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00953114007e-05_H-0011cc30ec,old-data-local,209.90265043,0.477857533217,8.77962223972e-05,386.665335025,0,74.98109,74.81618999999999,1.9631739740054053,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 35.970418045845776, ""selected_mu"": 69.29247695415424, ""selected_position"": 182, ""selected_score"": 2225.3869460375254, ""selected_sigma_latent"": 32.27012946972163}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,39,active_acquisition,201,P-140p539865228_VX-0p255658736827_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p31358918074e-06_H-fb250c7cf9,old-data-local,140.539865228,0.255658736827,4.5e-05,300.0,1,160.271,78.44185999999999,0.27479774882523406,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 20.760959620934557, ""selected_mu"": 84.50193537906546, ""selected_position"": 138, ""selected_score"": 2013.3380812022253, ""selected_sigma_latent"": 28.01456695672514}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,40,active_acquisition,340,P-99p5435087092_VX-0p559592851831_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p34132747676e-06_H-306f9d252b,old-data-local,99.5435087092,0.559592851831,4.5e-05,300.0,0,50.62823,50.316945000000004,1.1886411257983143,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 25.031377070492027, ""selected_mu"": 80.23151792950799, ""selected_position"": 233, ""selected_score"": 2481.506878509066, ""selected_sigma_latent"": 31.457297139005302}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,41,active_acquisition,76,P-258p098094226_VX-0p965907163653_LS-4p72561688305e-05_ST-378p378118453_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99439364832e-06_H-985b11a49e,new-data,258.098094226,0.965907163653,4.72561688305e-05,378.378118453,0,74.19824,62.8159,1.371744227338487,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 26.136993274748974, ""selected_mu"": 79.12590172525104, ""selected_position"": 54, ""selected_score"": 2357.7134056135883, ""selected_sigma_latent"": 31.000467374277765}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,42,active_acquisition,91,P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,new-data,292.980726174,0.558994342483,6.4603431573e-05,342.453415035,0,94.89105,94.6948,0.8159129112547633,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 19.00603926222979, ""selected_mu"": 124.2689342622298, ""selected_position"": 66, ""selected_score"": 2177.235478248299, ""selected_sigma_latent"": 28.720287452973814}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,43,active_acquisition,110,P-347p783460623_VX-0p850325890926_LS-5p3362114496e-05_ST-354p131736173_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67326086915e-06_H-d1ce08951f,new-data,347.783460623,0.850325890926,5.3362114496e-05,354.131736173,0,95.41898,86.65241999999999,0.9175515242899004,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 32.033819828187205, ""selected_mu"": 137.42744482818722, ""selected_position"": 76, ""selected_score"": 2081.0185896521516, ""selected_sigma_latent"": 30.7222911653274}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,44,active_acquisition,71,P-251p6022239_VX-0p703685008905_LS-6p09329521029e-05_ST-391p344263507_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p85551140349e-06_H-0e4c2fc094,new-data,251.6022239,0.703685008905,6.09329521029e-05,391.344263507,0,87.78929000000001,74.78089,1.2339832658278485,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 1.9920452698610092, ""selected_mu"": 107.64963526986101, ""selected_position"": 53, ""selected_score"": 1891.617062249353, ""selected_sigma_latent"": 25.40432569992495}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,45,active_acquisition,179,P-119p65849417_VX-0p305673131798_LS-5p10692886867e-05_ST-393p327897391_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p57819582462e-05_H-cb2618ba4f,old-data-local,119.65849417,0.305673131798,5.10692886867e-05,393.327897391,0,59.1335,58.30036,1.0279283294408437,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 29.67567258572808, ""selected_mu"": 75.98191741427192, ""selected_position"": 118, ""selected_score"": 1834.755579121201, ""selected_sigma_latent"": 28.780742411659595}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,46,active_acquisition,260,P-203p020934762_VX-0p232834869492_LS-7p55576098976e-05_ST-395p193912826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p07190641743e-05_H-b40dbd8ddd,old-data-local,203.020934762,0.232834869492,7.55576098976e-05,395.193912826,0,70.85074,70.67441,1.2450535140618582,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 10.179244393153553, ""selected_mu"": 95.47834560684645, ""selected_position"": 172, ""selected_score"": 1652.022228347159, ""selected_sigma_latent"": 24.305485251480658}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,47,active_acquisition,397,P-78p6311637963_VX-0p75889512334_LS-7p24228839444e-05_ST-395p823418581_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p3567684844e-06_H-9aaaba6a78,old-data-remote-clean,78.6311637963,0.75889512334,7.24228839444e-05,395.823418581,0,23.14528,22.962300000000003,2.4443680665390533,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 80.28479765055764, ""selected_mu"": 25.372792349442364, ""selected_position"": 271, ""selected_score"": 1659.9364899966083, ""selected_sigma_latent"": 40.01403098676582}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,48,active_acquisition,85,P-273p06384474_VX-0p951903552318_LS-4p77154604482e-05_ST-314p535783501_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06786700319e-06_H-b5afaa2141,new-data,273.06384474,0.951903552318,4.77154604482e-05,314.535783501,0,77.25837,66.855155,1.0167845891845466,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 6.533730876694634, ""selected_mu"": 112.19132087669463, ""selected_position"": 59, ""selected_score"": 1546.9202683444735, ""selected_sigma_latent"": 23.248894231015996}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,49,active_acquisition,99,P-319p96920879_VX-0p866402209965_LS-6p35942162539e-05_ST-320p061265262_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56799203364e-06_H-560be51b32,new-data,319.96920879,0.866402209965,6.35942162539e-05,320.061265262,0,83.76426,74.271745,1.237352647987131,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 23.02714926838732, ""selected_mu"": 128.68473926838732, ""selected_position"": 67, ""selected_score"": 1789.1477731234654, ""selected_sigma_latent"": 27.057483818741158}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,50,active_acquisition,161,P-447p413798058_VX-0p91078629156_LS-5p3177056457e-05_ST-328p907838563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p29665482201e-06_H-1553ff852f,new-data,447.413798058,0.91078629156,5.3177056457e-05,328.907838563,1,119.14800000000001,106.6781,0.9017201488629012,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 43.26277982219344, ""selected_mu"": 148.92036982219344, ""selected_position"": 104, ""selected_score"": 1700.8358023569726, ""selected_sigma_latent"": 30.837396211375665}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,51,active_acquisition,104,P-335p17845091_VX-0p53366627312_LS-7p35439468085e-05_ST-327p916348879_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p03958306155e-06_H-1d842653b1,new-data,335.17845091,0.53366627312,7.35439468085e-05,327.916348879,0,98.71385,98.565725,0.5236292277987136,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 28.504278708917298, ""selected_mu"": 134.1618687089173, ""selected_position"": 68, ""selected_score"": 1680.2680419747494, ""selected_sigma_latent"": 27.559711039934076}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,52,active_acquisition,59,P-231p081894821_VX-0p850370876493_LS-5p5190986405e-05_ST-302p777484886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67296074733e-06_H-179e4a5e71,new-data,231.081894821,0.850370876493,5.5190986405e-05,302.777484886,0,66.55402000000001,62.800715,1.0026411018611028,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 2.9644666548879997, ""selected_mu"": 104.340558345112, ""selected_position"": 44, ""selected_score"": 1401.9604640879174, ""selected_sigma_latent"": 21.91365465015832}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,53,active_acquisition,277,P-219p728507107_VX-0p99152217595_LS-6p49667790705e-05_ST-393p045172137_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86536833974e-06_H-765e346b33,old-data-local,219.728507107,0.99152217595,6.49667790705e-05,393.045172137,0,55.085840000000005,54.95077,2.2608164042866745,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 59.72543233622784, ""selected_mu"": 47.57959266377216, ""selected_position"": 178, ""selected_score"": 1483.8844142436933, ""selected_sigma_latent"": 33.837660833617626}"
primary_common,primary_common__r01_f01,1,1,max_depth_expected_feasibility,max_depth,54,active_acquisition,270,P-212p375773305_VX-0p288263650586_LS-8p35116649465e-05_ST-312p800399692_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67350985572e-05_H-bf3689621a,old-data-local,212.375773305,0.288263650586,8.35116649465e-05,312.800399692,0,74.83116,74.61926,1.9319474904045217,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""translated_expected_feasibility"", ""gauss_hermite_nodes"": 24, ""selected_abs_mean_minus_threshold"": 32.045357402208566, ""selected_mu"": 75.25966759779143, ""selected_position"": 172, ""selected_score"": 1421.3118246684849, ""selected_sigma_latent"": 26.440138569419073}"
