benchmark,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_score,acquisition_beta,acquisition_quadrature_nodes,acquisition_alpha,acquisition_selected_normalized_straddle,acquisition_selected_normalized_diversity,acquisition_selected_raw_straddle,acquisition_selected_raw_diversity,acquisition_gate_fraction,acquisition_min_shortlist_size,acquisition_shortlist_size,acquisition_shortlist_fraction_actual,acquisition_selected_shortlist_position,acquisition_selected_gated_score
ackley,expected_feasibility,2,50,61,62,1281,0.23348319856058275,False,True,True,1264,1.4655776654928874,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,2,51,62,63,3941,2.1913532448266526,False,False,False,3880,1.526716454156578,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,2,52,63,64,2218,1.6320985880186019,False,False,False,2187,1.4639300325763918,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,2,53,64,65,313,0.5602487379700332,False,False,True,308,1.3879325456391034,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,2,54,65,66,1701,1.1303229833699913,False,False,False,1679,1.4540385117194459,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,2,55,66,67,673,0.6930888592920788,False,False,False,664,1.3433930446342899,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,2,56,67,68,301,1.5109887166961435,False,False,False,296,1.3613241484430205,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,2,57,68,69,1177,1.1755279175870648,False,False,False,1158,1.3240015906669267,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,2,58,69,70,740,0.6137201141507642,False,False,True,729,1.3173876739545627,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,2,59,70,71,2836,1.0332477110358482,False,False,False,2787,1.334659485148486,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,2,60,71,72,2709,0.2657873333335825,False,True,True,2662,1.3294735488552816,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,2,61,72,73,3500,1.2675736107891495,False,False,False,3439,1.3621095121674678,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,2,62,73,74,2855,1.6553242993707382,False,False,False,2802,1.3291716523780168,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,2,63,74,75,2163,1.1634326062261202,False,False,False,2127,1.2806347666760822,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,2,64,75,76,2601,0.09430249487979481,True,True,True,2555,1.2571699825862461,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,2,65,76,77,3222,0.9958856047637266,False,False,False,3162,1.4054951870770462,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,2,66,77,78,2641,0.7030826770948178,False,False,False,2592,1.4215299178170018,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,2,67,78,79,857,2.400335891295775,False,False,False,844,1.5904545855223764,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,2,68,79,80,1315,0.11605837880803627,True,True,True,1291,1.381017119093176,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,1,12,13,328,2.234715528496187,False,False,False,327,2.9425220887273276,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,2,13,14,2241,2.4125607999503984,False,False,False,2237,2.9420853749740363,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,3,14,15,394,0.35377468837656245,False,True,True,392,2.941711049365671,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,4,15,16,226,0.9773987111932083,False,False,False,225,2.9413866348428717,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,5,16,17,193,1.5070922475421824,False,False,False,192,2.941102771776763,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,6,17,18,118,2.917322584327744,False,False,False,118,2.9408523038958716,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,7,18,19,1486,0.9404090597276475,False,False,False,1480,2.9406296665199974,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,8,19,20,1356,0.24474806520661474,False,True,True,1350,2.9404278277301112,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,9,20,21,155,0.44948345853518745,False,False,True,154,2.9402511840943535,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,10,21,22,1120,6.446748037579026,False,False,False,1113,2.940087197376502,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,11,22,23,234,0.01110602897401769,True,True,True,229,2.9399399964974826,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,12,23,24,29,0.3800199593135165,False,True,True,29,2.9398068601861165,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,13,24,25,294,0.16082412310712257,True,True,True,287,2.9396834596873354,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,14,25,26,799,2.5454513922928808,False,False,False,789,2.9395677509024623,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,15,26,27,1737,2.8885798018048465,False,False,False,1722,2.9394650529808835,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,16,27,28,3980,1.2013332883996455,False,False,False,3953,2.939368038658144,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,17,28,29,1152,1.2530122719462735,False,False,False,1140,2.9392779052466795,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,18,29,30,408,3.3751863549904098,False,False,False,398,2.9391938966187596,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,19,30,31,442,0.4519136124039971,False,False,True,431,2.939115723948699,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,20,31,32,2166,2.621671860335546,False,False,False,2146,2.939042425746278,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,21,32,33,3088,3.534837291227884,False,False,False,3060,2.9389737044767696,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,22,33,34,1923,1.6291515305632434,False,False,False,1904,2.9389083808802665,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,23,34,35,2856,0.4451467734388874,False,False,True,2830,2.938848575020597,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,24,35,36,1118,2.98267105340474,False,False,False,1105,2.9387913360812545,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,25,36,37,116,1.1559600957033709,False,False,False,115,2.9387363507642754,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,26,37,38,2167,3.7368079737773723,False,False,False,2143,2.9386854181073825,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,27,38,39,1252,2.889943520536127,False,False,False,1235,2.9386368371850717,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,28,39,40,2255,1.2278174866566491,False,False,False,2228,2.9385903587141105,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,29,40,41,696,2.6896754681062003,False,False,False,683,2.938547917415348,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,30,41,42,380,0.25614896078329785,False,True,True,370,2.938506474350567,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,31,42,43,2679,0.8920468378706161,False,False,False,2647,2.9384835392722857,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,32,43,44,3674,2.6640378334987034,False,False,False,3635,2.9384273325791352,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,33,44,45,975,1.3127098946998608,False,False,False,959,2.9383992623522226,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,34,45,46,2425,2.832054095142917,False,False,False,2393,2.9383467646360666,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,35,46,47,829,0.2626401558380902,False,True,True,813,2.9383257516070187,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,36,47,48,1957,0.5883313427102301,False,False,True,1930,2.938294049399525,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,37,48,49,3990,0.23826138991340606,False,True,True,3942,2.9382633085118153,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,38,49,50,3681,2.4323664360721153,False,False,False,3637,2.9382351547154606,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,39,50,51,1271,0.5683986616930898,False,False,True,1249,2.9382071065183735,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,40,51,52,2147,0.07526093120990396,True,True,True,2117,2.938179715970684,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,41,52,53,3333,2.542358301959837,False,False,False,3288,2.9381545700916067,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,42,53,54,233,2.4098106754689237,False,False,False,226,2.9381287394444686,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,43,54,55,2249,1.9900717972956201,False,False,False,2214,2.9381047068262416,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,44,55,56,540,1.4650228906985578,False,False,False,525,2.9026649104787516,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,45,56,57,1767,0.4110012988236367,False,False,True,1738,2.8893334465496308,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,46,57,58,995,2.618730111936923,False,False,False,975,2.813227165164765,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,47,58,59,2937,2.530978238816001,False,False,False,2890,2.8513147694393894,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,48,59,60,1482,0.4496629011979625,False,False,True,1455,2.785663698206731,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,49,60,61,2459,2.3438042643284867,False,False,False,2416,2.799150276370278,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,50,61,62,3535,0.07121393185168579,True,True,True,3481,2.66827823137895,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,51,62,63,3009,1.5790646587631354,False,False,False,2958,2.60792347060478,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,52,63,64,803,1.4156052989632055,False,False,False,785,2.539679611109213,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,53,64,65,2698,1.4824950356451794,False,False,False,2651,2.7140668655329887,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,54,65,66,1531,1.6552438416206936,False,False,False,1501,2.6248562232579697,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,55,66,67,78,2.1435301119365704,False,False,False,77,2.548809187712033,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,56,67,68,2265,2.6169830169576755,False,False,False,2221,2.459558851917424,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,57,68,69,1905,2.149585075322225,False,False,False,1870,2.3755834192075582,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,58,69,70,1288,1.1403317929150543,False,False,False,1260,2.329104373242847,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,59,70,71,2565,1.5461659321686785,False,False,False,2514,2.2233862734191527,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,60,71,72,3636,1.7607684239065868,False,False,False,3572,2.1696095811075766,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,61,72,73,2625,1.5885437579867272,False,False,False,2573,2.105698687084414,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,62,73,74,685,0.8412532378128326,False,False,False,668,2.1259170844022255,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,63,74,75,1502,2.2588091869325275,False,False,False,1469,2.1616683080042445,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,64,75,76,1595,1.2823167185869053,False,False,False,1560,2.1399279672709257,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,65,76,77,2693,1.0338027330722408,False,False,False,2636,2.1016327415233493,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,66,77,78,1221,0.9817131385119193,False,False,False,1194,2.173717418504269,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,67,78,79,2057,0.034621623572434146,True,True,True,2014,2.269254572959043,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,3,68,79,80,3216,1.796516899097588,False,False,False,3147,2.387282328637406,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,1,12,13,466,1.9193828227514391,False,False,False,462,2.924275157759424,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,2,13,14,3951,2.8494907780660412,False,False,False,3938,2.925248608473703,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,3,14,15,766,2.1815921652617085,False,False,False,760,2.926075025433549,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,4,15,16,832,2.7034417390186043,False,False,False,824,2.9268032752679423,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,5,16,17,2035,2.667382030213295,False,False,False,2022,2.9273930924654223,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,6,17,18,2628,2.715465236505052,False,False,False,2614,2.9280833582377297,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,7,18,19,2652,2.8074569032199967,False,False,False,2637,2.928408517494063,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,8,19,20,344,2.778979165825575,False,False,False,341,2.929144362789646,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,9,20,21,0,2.0874149129470467,False,False,False,0,2.9290916060378622,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,10,21,22,2368,2.5265620864348293,False,False,False,2352,2.9291799352436048,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,11,22,23,1915,1.7842818269083391,False,False,False,1900,2.9297834231847273,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,12,23,24,1310,1.746838619304249,False,False,False,1298,2.9288891656299296,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,13,24,25,2644,0.665238264309739,False,False,False,2624,2.9184280034678625,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,14,25,26,994,1.356049521609668,False,False,False,983,2.8910770746195267,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,15,26,27,3261,2.937703226775902,False,False,False,3238,2.8254682636681934,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,16,27,28,865,0.15039368808160525,True,True,True,854,2.754011428264219,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,17,28,29,3743,0.8980050352555775,False,False,False,3716,2.6253336687382705,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,18,29,30,389,2.178886020748285,False,False,False,384,2.680267735260382,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,19,30,31,1822,2.128652575350655,False,False,False,1803,2.642647873609763,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,20,31,32,2835,0.2573367964064204,False,True,True,2809,2.6116141622957794,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,21,32,33,2305,0.44929129378094856,False,False,True,2283,2.526705385929238,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,22,33,34,2637,1.1207183042725681,False,False,False,2612,2.4283712453107515,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,23,34,35,1899,2.891450211519194,False,False,False,1879,2.4874426594507653,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,24,35,36,2485,1.4297525715880095,False,False,False,2460,2.618205112177338,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,25,36,37,2833,0.339453099074122,False,True,True,2803,2.4962936380325726,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,26,37,38,2156,0.6578656634964108,False,False,False,2133,2.4410196306964944,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,27,38,39,2781,2.3077614446010966,False,False,False,2750,2.384915589142138,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,28,39,40,2596,0.09613374361624061,True,True,True,2569,2.3546728734825972,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,29,40,41,3042,0.2530855895751376,False,True,True,3007,2.4081353758217827,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,30,41,42,3069,1.5114708112572668,False,False,False,3033,2.6741188067889134,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,31,42,43,178,1.3092910110760823,False,False,False,176,2.564182231341343,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,32,43,44,806,1.6842085180398545,False,False,False,795,2.412997460804426,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,33,44,45,1926,2.6747283792384486,False,False,False,1902,2.3259779220750647,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,34,45,46,1027,1.355228990934986,False,False,False,1011,2.243062966599847,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,35,46,47,2603,1.7100925406624707,False,False,False,2571,2.2693750188543795,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,36,47,48,703,3.591013831327894,False,False,False,693,2.169508476398926,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,37,48,49,2998,0.2625430161482605,False,True,True,2957,2.053362293517329,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,38,49,50,357,1.3472759850781681,False,False,False,351,1.8509146285506954,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,39,50,51,2587,2.0379917545326496,False,False,False,2554,1.7917969454675362,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,40,51,52,364,1.8820864086625182,False,False,False,357,1.7434340598889735,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,41,52,53,3861,1.284405953542601,False,False,False,3810,1.7425814055617914,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,42,53,54,3018,0.33378362858540633,False,True,True,2973,1.7114352571159759,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,43,54,55,148,0.2130479521423556,False,True,True,146,1.682033878100708,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,44,55,56,3227,1.2721305825860885,False,False,False,3178,1.6935447491708915,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,45,56,57,2890,1.8556673712515668,False,False,False,2845,1.690279132672374,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,46,57,58,3505,0.19305455190210452,False,True,True,3452,1.812020523406659,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,47,58,59,1639,2.817097748097444,False,False,False,1613,1.9274990519424127,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,48,59,60,1930,3.071245152225261,False,False,False,1899,1.780525648711502,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,49,60,61,862,1.6754489750347599,False,False,False,844,1.7208578257538756,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,50,61,62,1225,1.1853902353826875,False,False,False,1203,1.6351433428999351,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,51,62,63,1990,3.1331398550022627,False,False,False,1956,1.616862192857734,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,52,63,64,1476,3.1649303650794423,False,False,False,1450,1.5542986248635875,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,53,64,65,2246,1.3528594332262305,False,False,False,2208,1.4648538557599058,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,54,65,66,101,0.10507561841721369,True,True,True,100,1.3933016756969139,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,55,66,67,2053,1.9750309822847338,False,False,False,2015,1.4394444459352667,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,56,67,68,2045,0.49029706111983096,False,False,True,2007,1.3808177535631476,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,57,68,69,1335,0.12071040951519052,True,True,True,1309,1.3544254973611924,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,58,69,70,2410,1.6510004959261728,False,False,False,2365,1.3290820006034187,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,59,70,71,2519,2.595315588902439,False,False,False,2472,1.2827550416560596,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,60,71,72,2779,1.2508622532981875,False,False,False,2724,1.2440585146088385,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,61,72,73,3364,1.4738994547957436,False,False,False,3298,1.2685153195009728,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,62,73,74,1311,3.321656086844312,False,False,False,1285,1.2412953535559934,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,63,74,75,2058,2.240334705119615,False,False,False,2016,1.2177874922335832,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,64,75,76,2568,1.172065236736687,False,False,False,2518,1.2623270676458036,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,65,76,77,3875,2.5092569121400867,False,False,False,3800,1.243195194832609,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,66,77,78,623,0.6536352285815443,False,False,False,609,1.1888609849983525,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,67,78,79,1019,1.0370490807020047,False,False,False,996,1.183098636376065,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,expected_feasibility,4,68,79,80,443,2.236113617874093,False,False,False,431,1.2638033310500463,null,24,null,null,null,null,null,null,null,null,null,null,null
ackley,diversified_straddle,0,1,12,13,2904,3.1269071435549876,False,False,False,2895,1.0,null,null,0.25,1.0,1.0,1.8690961363130978,0.8985007062245776,null,null,null,null,null,null
ackley,diversified_straddle,0,2,13,14,2925,3.329912701095557,False,False,False,2915,0.9956676245360938,null,null,0.25,0.9987958395851613,0.9862829793888915,1.8363242015064578,0.733203750806086,null,null,null,null,null,null
ackley,diversified_straddle,0,3,14,15,1509,2.7282070372227043,False,False,False,1505,0.985268842535417,null,null,0.25,0.9803584567138893,1.0,1.752219356707093,0.743069571757521,null,null,null,null,null,null
ackley,diversified_straddle,0,4,15,16,3627,3.7058916595433384,False,False,False,3613,0.9934508476995209,null,null,0.25,0.9912677969326945,1.0,1.8039387106201394,0.7182752334747265,null,null,null,null,null,null
ackley,diversified_straddle,0,5,16,17,2351,2.671581092789669,False,False,False,2344,0.9835146984022248,null,null,0.25,0.9780195978696331,1.0,1.782689293792054,0.6824794675024638,null,null,null,null,null,null
ackley,diversified_straddle,0,6,17,18,2183,3.256634836082201,False,False,False,2177,0.9876638044050473,null,null,0.25,0.9835517392067298,1.0,1.805530666082946,0.6583267743766278,null,null,null,null,null,null
ackley,diversified_straddle,0,7,18,19,252,3.0034430170841286,False,False,False,252,0.9899677120960081,null,null,0.25,1.0,0.9598708483840324,1.8338642652718387,0.6180476760870776,null,null,null,null,null,null
ackley,diversified_straddle,0,8,19,20,982,2.0078428637615637,False,False,False,977,0.9886989814991796,null,null,0.25,0.9974073909098724,0.962573753267101,1.8123653330411025,0.6197209358327586,null,null,null,null,null,null
ackley,diversified_straddle,0,9,20,21,1653,2.8769909573233203,False,False,False,1646,0.9857691576101818,null,null,0.25,0.9810255434802424,1.0,1.702599693296502,0.5911613326151388,null,null,null,null,null,null
ackley,diversified_straddle,0,10,21,22,3350,2.701338976671277,False,False,False,3331,0.9852786048136855,null,null,0.25,1.0,0.941114419254742,1.8011407658951752,0.5487945639281828,null,null,null,null,null,null
ackley,diversified_straddle,0,11,22,23,3291,3.0235374624160336,False,False,False,3272,0.9751909716080522,null,null,0.25,1.0,0.900763886432209,1.785452484393923,0.5262865772501816,null,null,null,null,null,null
ackley,diversified_straddle,0,12,23,24,2101,2.6813137841725645,False,False,False,2092,0.9628737067385728,null,null,0.25,0.9658458726618374,0.9539572089687788,1.6797169072703733,0.5559584182709063,null,null,null,null,null,null
ackley,diversified_straddle,0,13,24,25,2776,1.4392694000089055,False,False,False,2761,0.9631808445014045,null,null,0.25,0.9915548424465828,0.8780588506658695,1.6420297281030871,0.5136214497585584,null,null,null,null,null,null
ackley,diversified_straddle,0,14,25,26,3338,0.069528259698588,True,True,True,3316,0.9803405304566657,null,null,0.25,0.9832343543235672,0.9716590588559612,1.6731153372726961,0.5658327117080968,null,null,null,null,null,null
ackley,diversified_straddle,0,15,26,27,1331,1.298861494024564,False,False,False,1325,0.9838641370091424,null,null,0.25,1.0,0.9354565480365697,1.7683079785850448,0.5223129815312806,null,null,null,null,null,null
ackley,diversified_straddle,0,16,27,28,215,2.264171547826381,False,False,False,215,0.9793232367137549,null,null,0.25,0.98763043522091,0.9544016411922899,1.7510760497811404,0.532408375367992,null,null,null,null,null,null
ackley,diversified_straddle,0,17,28,29,648,0.6595765087937622,False,False,False,643,0.9841531249703097,null,null,0.25,0.9894056863650745,0.9683954407860151,1.7752267526526466,0.5132792085156426,null,null,null,null,null,null
ackley,diversified_straddle,0,18,29,30,2520,1.823859686553833,False,False,False,2503,0.992399263025144,null,null,0.25,0.9898656840335254,1.0,1.7702113353956968,0.5123332381865378,null,null,null,null,null,null
ackley,diversified_straddle,0,19,30,31,630,2.1230918526899387,False,False,False,626,0.9822695891398809,null,null,0.25,1.0,0.9290783565595235,1.794700948605489,0.4759845331499667,null,null,null,null,null,null
ackley,diversified_straddle,0,20,31,32,1132,2.1495517215721627,False,False,False,1123,0.9875631901631028,null,null,0.25,0.9972203857581247,0.9585916033780372,1.76913823883885,0.4903477368762299,null,null,null,null,null,null
